customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
7829,42.0,F,3,924618.0548898445,Business,760.1635838314667,10000.0,0.37913489690954305,305851.1428239627,Insurance,3.0
7830,50.0,M,3,1167895.7185178162,Salaried,579.0,11085.49823410545,0.25653110739055224,180204.28180849366,MF,3.0
7831,31.0,F,2,633900.64729046,Salaried,722.0,10000.0,0.3095544213389234,253956.9654495855,MF_Stocks,3.0
7832,41.0,O,1,2585449.289604827,Salaried,769.0,20346.240725709176,0.3658774487062533,137743.11591334728,Insurance,0.0
7833,42.0,M,2,1583428.2884408573,Salaried,809.5761877772998,10000.0,0.29030104851216887,270683.2746313456,Insurance,3.0
7834,35.0,M,1,1572293.2378184793,Salaried,524.5358925278192,38692.30151781156,0.49807029650704393,902012.7403369835,Insurance,1.0
7835,39.0,M,2,3195838.793137417,Self-employed,512.1026943407766,10000.0,0.38035104357137856,345497.67002544785,Insurance,0.0
7836,55.0,F,3,3775870.975628825,Salaried,815.0,10000.0,0.09784433009340524,2000000.0,None,2.0
7837,49.0,M,2,687386.9901392299,Business,572.2816846706359,10000.0,0.1392562182269367,4944.646407822271,Stocks,1.0
7838,44.0,M,2,1240007.4203556657,Salaried,783.5476582904145,77059.67657224394,0.31980308775381505,537123.8848112937,None,2.0
7839,40.0,M,1,1449734.0047476464,Salaried,594.0,59688.40116454381,0.3348889041156141,360612.1424418485,Insurance,0.0
7840,47.0,O,2,1718246.8620168634,Salaried,777.0,10000.0,0.27621739099383674,11990.904868946463,MF,1.0
7841,51.0,M,3,3095816.567025708,Self-employed,723.0,10000.0,0.3417074666989654,330999.50366499426,MF,5.0
7842,39.0,F,3,2412429.327125661,Self-employed,418.98365908930805,64449.15739471051,0.22337099328380391,2000000.0,Stocks,2.0
7843,29.0,F,2,1407608.7531366497,Salaried,801.0,10000.0,0.1619077327223642,43771.21713964205,Insurance,1.0
7844,46.0,F,3,740302.6159376082,Salaried,677.0,19067.33422425907,0.5,45604.54399186647,MF,0.0
7845,32.0,M,2,2417032.3611476747,Business,724.0,18660.25426225958,0.30314364081054584,759.273013116137,MF_Stocks,0.0
7846,33.0,F,2,463301.2653796537,Self-employed,689.0,10000.0,0.24330904742241186,973971.8094286073,Insurance,2.0
7847,47.0,M,1,2686271.3063510396,Salaried,660.0,10000.0,0.285503069788691,323360.932698212,Stocks,2.0
7848,38.0,M,2,2260616.9330007615,Salaried,660.5807152222844,32007.500420213517,0.2862748502416158,979439.8225312079,MF_Stocks,0.0
7849,31.0,F,2,635812.7518040693,Salaried,659.0,10000.0,0.4544479947249015,208901.18678031882,Stocks,2.0
7850,57.0,M,3,1064214.6351141336,Business,659.0,10000.0,0.05,19098.014100455268,None,1.0
7851,36.0,M,3,1654466.94228265,Business,736.0,10000.0,0.3277919765769514,338906.08148842206,None,1.0
7852,31.0,M,3,3028600.899244388,Salaried,607.8392744180093,10000.0,0.3328166690284675,80896.65077678756,Insurance,1.0
7853,35.0,F,3,1777371.2144209035,Self-employed,610.0,10000.0,0.22785210643939932,685490.9734515318,MF_Stocks,2.0
7854,54.0,M,2,1596804.6820911516,Self-employed,654.0,83007.15374040256,0.30340149776849434,612926.760667933,Insurance,1.0
7855,54.0,M,2,2235056.8234868227,Salaried,715.0,10000.0,0.4929564705189112,187308.24418307946,MF_Stocks,0.0
7856,37.0,F,2,1221198.1295168404,Salaried,743.0881672022942,10000.0,0.24833743940018857,384335.6339358036,None,1.0
7857,50.0,M,3,1615040.7334079065,Salaried,828.9462543763416,10000.0,0.5,341656.7161667095,MF_Stocks,0.0
7858,28.0,M,3,2485039.7993898,Salaried,678.0,15429.011507802526,0.5,2000000.0,Stocks,1.0
7859,48.0,O,1,1475750.0363008864,Business,833.7342990360389,19671.576506785517,0.1630415366529837,52525.35403077038,Insurance,1.0
7860,39.0,M,1,1107797.820330124,Self-employed,700.0,10000.0,0.5,37073.14201026667,None,3.0
7861,51.0,M,3,1428215.6535143924,Business,850.0,10000.0,0.17482371395859905,62060.706476471474,Stocks,0.0
7862,39.0,F,2,733130.81877492,Salaried,691.0,10000.0,0.332753603087951,143452.99898957787,Insurance,0.0
7863,31.0,M,2,2366783.6025726413,Salaried,661.2111693852654,10000.0,0.4387449812874344,1281088.9549409696,MF_Stocks,2.0
7864,51.0,M,3,1519441.3433833257,Self-employed,770.0,47496.170027377986,0.39473246447093613,842059.1600044218,None,2.0
7865,56.0,M,2,834146.0549119723,Self-employed,660.0,10000.0,0.323598713340437,174183.4244528951,MF,1.0
7866,42.0,M,1,688029.7729974699,Salaried,693.0,10000.0,0.09511286304663756,217543.35976282557,MF_Stocks,0.0
7867,59.0,O,1,3676078.8572824793,Self-employed,718.9364530571446,15482.932131218935,0.2709548824065605,236367.5485371757,MF,1.0
7868,52.0,F,3,2574669.0108975545,Salaried,634.0,10000.0,0.12548534045139806,328141.71269117726,MF_Stocks,2.0
7869,42.0,F,2,523967.4574499735,Business,850.0,10000.0,0.35234490205209995,219898.2762906489,None,2.0
7870,33.0,F,3,792050.8551332698,Salaried,754.0,10000.0,0.26524869834488746,439346.48399638716,None,2.0
7871,32.0,M,2,848848.9053745965,Salaried,561.3807006752116,10000.0,0.2977135848619509,293411.43654587324,Insurance,3.0
7872,36.0,F,3,503274.5684424346,Salaried,580.2291319779796,10000.0,0.47521741249254457,161836.04692544442,Stocks,3.0
7873,46.0,M,2,1336045.778341554,Salaried,581.3251201565349,10000.0,0.3258813918128962,201149.85038468067,MF,1.0
7874,40.0,M,1,756758.8263158669,Salaried,585.0,26018.742141419567,0.26468256322550904,300966.20619907527,MF,5.0
7875,30.0,F,2,858654.7460497597,Business,850.0,10000.0,0.08316553640019023,134077.8213309271,None,4.0
7876,54.0,M,1,1667150.5442913447,Salaried,754.0,11376.744495066623,0.2012493035388571,901026.871349811,None,1.0
7877,33.323694537449136,M,2,3226149.558187135,Business,688.0,10000.0,0.49089791504545427,89214.3177713584,Insurance,0.0
7878,51.0,M,2,820140.5167837783,Salaried,634.0,17781.17412837644,0.12364139798334817,299053.9843620266,None,0.0
7879,28.0,M,1,2343474.6572175757,Salaried,686.0,13540.115126442242,0.31693338911589986,323818.52091023093,MF_Stocks,4.0
7880,29.0,F,2,742262.8018535282,Salaried,737.0,10000.0,0.3867462518653144,54514.59092486934,Insurance,4.0
7881,48.31863801940713,M,1,4493697.180487208,Business,641.0,14963.504569991717,0.21735320124150234,883306.611349619,Stocks,2.0
7882,39.0,F,2,831275.0663322428,Self-employed,755.0,10000.0,0.4177922119655129,223875.03865042372,MF_Stocks,1.0
7883,32.0,F,2,597656.278924366,Salaried,663.0,10000.0,0.05,346461.9992654934,MF_Stocks,1.0
7884,47.0,F,2,773568.2500962793,Self-employed,704.0197575148409,10000.0,0.261610849329159,39177.59471168393,None,0.0
7885,32.0,F,2,858291.1530131896,Salaried,647.0,10000.0,0.4501677731935258,171185.4458548315,MF_Stocks,1.0
7886,36.0,F,3,1583903.7399505877,Salaried,748.0,10000.0,0.16043811515107864,50141.93403173792,Stocks,1.0
7887,51.0,O,3,2466074.528565292,Self-employed,850.0,10000.0,0.5,230420.32509775096,MF_Stocks,0.0
7888,46.0,M,2,2911306.0692379004,Salaried,708.0,10000.0,0.41553013954633483,473170.73753180413,None,1.0
7889,35.0,F,3,2450076.1007129196,Self-employed,850.0,10000.0,0.22462234397102024,543488.1479358284,None,0.0
7890,28.0,M,1,719403.2782738607,Salaried,850.0,10000.0,0.143514770739501,1263238.0813418736,MF_Stocks,2.0
7891,38.0,F,2,742418.9825754543,Self-employed,788.0,17337.592272098707,0.39070896313738873,459372.5808334351,MF,3.0
7892,56.0,O,3,1972659.181456649,Self-employed,672.0,53050.8734407927,0.16778019401573807,1138350.0812386873,MF,2.0
7893,41.0,M,1,6000000.0,Salaried,719.0,22798.69631659857,0.4192727055945477,342868.9753099716,Insurance,0.0
7894,37.0,F,2,2719603.310655102,Business,656.199609178289,10000.0,0.30673327198225026,132557.20241543197,MF,4.0
7895,30.0,F,2,484766.72598151397,Self-employed,699.0,10000.0,0.5,102773.23053139445,Stocks,0.0
7896,42.0,F,1,3742840.0798749984,Salaried,505.8118683530401,29558.503903970137,0.2757787850974382,345222.70299392595,Stocks,0.0
7897,31.0,F,3,888126.147911982,Business,694.3418213131262,10000.0,0.5,64297.707018091576,MF_Stocks,4.0
7898,37.0,F,2,1004854.9387028057,Salaried,713.0,10000.0,0.5,55251.929576922535,None,3.0
7899,43.0,F,2,1785212.2474307742,Self-employed,712.0,36068.1786635656,0.08073764666100516,316510.2133345377,None,3.0
7900,31.0,M,2,1359649.161687437,Salaried,743.63763042173,10000.0,0.20610703796395508,124476.96761466567,Insurance,0.0
7901,41.0,O,1,1349516.9115852262,Salaried,608.233483265185,10000.0,0.3907040274613432,91585.73213538883,MF,0.0
7902,46.0,M,2,325959.64290547563,Salaried,750.3782968970224,10000.0,0.13346832008048745,67186.15800148777,Insurance,1.0
7903,29.0,F,2,673316.7481988043,Business,788.1618235137943,10000.0,0.305444985892527,80713.69931238823,MF_Stocks,3.0
7904,34.0,F,2,496680.7250812486,Salaried,704.0,18484.323204276494,0.08748470271999154,212882.31037086,None,1.0
7905,38.0,O,3,1377941.628670043,Salaried,682.0,10000.0,0.28655866366390986,242872.70939940025,Stocks,0.0
7906,36.0,F,2,885699.2058946015,Salaried,706.0,10000.0,0.2774619650101613,1377408.4220629677,None,1.0
7907,44.0,M,3,534883.4976933473,Salaried,762.0,10000.0,0.14181183130672317,517498.27070306626,MF_Stocks,0.0
7908,47.0,M,2,1525037.5674693729,Salaried,832.0,10000.0,0.18639978217374537,1314.4296095345526,MF_Stocks,1.0
7909,31.0,F,2,423141.5392577681,Business,784.2962292198937,10000.0,0.5,162580.63724225585,Stocks,1.0
7910,49.0,F,2,3916679.164124791,Business,819.7309203297189,10000.0,0.20818994456350717,102425.36734740963,MF_Stocks,4.0
7911,28.0,F,3,1160478.710626476,Business,661.0,10000.0,0.4021163752117929,95682.07294045338,Stocks,1.0
7912,31.0,F,2,2652905.621102725,Salaried,693.0,10000.0,0.33628343996688065,73822.39021136078,MF_Stocks,2.0
7913,41.0,F,2,830132.1155329167,Self-employed,743.0858231486038,10000.0,0.5,81258.87983866222,Stocks,0.0
7914,42.0,M,1,1012697.0294069757,Salaried,721.9893167641085,14853.175912717763,0.5,82105.75082468713,Insurance,2.0
7915,35.0,M,1,2416564.9402967915,Self-employed,518.4157318619053,51235.367530074785,0.47465704975107864,174729.7439572721,MF,4.0
7916,49.0,M,2,2029551.7338666273,Salaried,673.0,10000.0,0.5,461850.14286622434,MF_Stocks,3.0
7917,32.0,F,2,3461193.110476014,Self-employed,561.0,60394.22605733732,0.4005960316307718,623568.001064055,Stocks,1.0
7918,52.0,M,2,2379525.5954867927,Self-employed,710.0,10000.0,0.1898077995643469,201616.62128010497,MF,3.0
7919,49.0,F,2,2490497.777077898,Self-employed,711.0,12620.9941828666,0.4603498895798992,1277128.403546006,None,0.0
7920,43.0,M,3,3025998.3959540636,Self-employed,850.0,10000.0,0.5,155717.23594115212,Insurance,2.0
7921,32.0,F,2,2215848.703302791,Self-employed,684.9842324570511,10000.0,0.23878767847028334,485118.2303729325,MF_Stocks,1.0
7922,46.0,M,3,2770888.7100317385,Salaried,740.0,10000.0,0.10642437841887027,416975.58047368226,None,1.0
7923,44.0,M,3,2118140.074647978,Salaried,723.0,10000.0,0.23137239174238217,6846.840540822047,MF,0.0
7924,36.0,F,3,2223841.1056844755,Salaried,815.0,10000.0,0.24375072484659796,75406.5162736625,None,1.0
7925,49.0,M,2,867331.0910001446,Business,841.5576080988134,10000.0,0.1736439289612273,2507.46404083296,Insurance,1.0
7926,30.0,M,1,1627327.3399316208,Salaried,707.9362694583742,62093.2960924194,0.05,249263.53008139107,Insurance,0.0
7927,45.0,F,3,1238822.4753513616,Self-employed,850.0,10000.0,0.06861532960402662,259797.42075334387,MF_Stocks,1.0
7928,28.0,M,1,2607245.8708549426,Business,704.0,10000.0,0.30301168292882547,263539.38252526714,MF,1.0
7929,34.0,M,3,1324898.0373067183,Salaried,735.0938775465675,10000.0,0.20386072714897416,1142369.3000702604,MF,1.0
7930,43.0,F,2,1345496.120679951,Salaried,733.0,10000.0,0.2687267257066924,534066.3073605404,MF_Stocks,4.0
7931,48.0,F,2,2253953.4501778525,Salaried,650.0,20946.927821908506,0.05,194829.50936319114,Insurance,1.0
7932,42.0,M,3,2556079.3306501727,Salaried,850.0,10000.0,0.23212955728231804,318685.0673593414,Insurance,1.0
7933,39.0,F,3,670881.5893371433,Salaried,681.8340971006085,10000.0,0.4252742957481315,162126.9305577496,None,2.0
7934,36.0,F,2,866466.0167130323,Business,646.0004325379952,10000.0,0.17188204562872023,443605.7363556793,MF_Stocks,2.0
7935,53.0,F,1,1073923.218104893,Business,780.4849122948417,10000.0,0.2986263414977809,605446.1341547705,Insurance,1.0
7936,54.0,M,3,1221336.5796898063,Self-employed,823.0,10000.0,0.5,19898.651202918518,Insurance,1.0
7937,28.0,M,1,1808730.2030420476,Salaried,651.0,70099.28682825994,0.4997758164893034,216576.74420793637,Insurance,0.0
7938,45.0,O,2,1460333.5108923456,Salaried,663.0,18547.395567510277,0.314389513882985,91521.09529018255,Stocks,0.0
7939,35.0,F,1,1519850.6096869581,Business,690.0,10000.0,0.5,56585.63257241941,Insurance,2.0
7940,44.0,F,3,2555737.117350382,Self-employed,704.0,10000.0,0.21364047805376582,36109.81540433502,None,0.0
7941,45.0,F,2,2236885.5935212052,Business,663.0,42977.23181874546,0.16507728542557626,412913.20782123355,Stocks,1.0
7942,33.0,F,3,615189.3823244029,Salaried,799.7539070242578,10000.0,0.21354826813343608,21545.03983192198,Insurance,0.0
7943,49.0,M,1,3731024.206067938,Salaried,615.8774880832915,48348.095774229594,0.07305604869179168,416702.2021039087,None,1.0
7944,47.0,F,1,1312380.4033518468,Salaried,538.2461911655083,10000.0,0.20960373185689032,39676.82943534637,None,1.0
7945,35.0,M,3,653859.0278201149,Salaried,850.0,10000.0,0.1886181166262214,15104.90328367956,None,0.0
7946,29.0,F,2,894447.824827947,Self-employed,763.0,10000.0,0.3130764431590052,176987.3248273382,Insurance,1.0
7947,46.0,M,3,2643154.063336931,Salaried,850.0,10000.0,0.5,294967.5715446855,Insurance,1.0
7948,31.0,M,1,746487.1825367195,Salaried,747.0,15430.895677632612,0.37527304872029094,598747.6127900891,Insurance,1.0
7949,53.0,O,2,6000000.0,Salaried,771.4970306421202,16212.349835266457,0.22328958588961909,961173.7102176507,None,4.0
7950,33.0,F,2,5613502.926585618,Self-employed,736.7807262260612,20152.900478682222,0.3102741881560109,22505.30066514729,MF,1.0
7951,34.0,F,1,1701063.6237980474,Salaried,741.0,10000.0,0.1103247837806723,403465.90668318013,Insurance,1.0
7952,43.0,M,2,1021383.102662033,Self-employed,774.0,39709.82663755727,0.5,211311.5926288867,MF,0.0
7953,54.0,M,1,1881398.5396132504,Self-employed,693.0,10000.0,0.43641264802860025,706917.2995104075,MF,2.0
7954,38.0,M,2,2386879.9874948193,Self-employed,830.0,16560.08025619577,0.5,186423.24913870762,Insurance,2.0
7955,30.0,M,2,603621.4997627848,Self-employed,643.0,10000.0,0.20143767495675807,339932.60664758045,MF_Stocks,4.0
7956,53.0,O,2,1415286.761747386,Salaried,719.2527106806008,10000.0,0.3064898758384103,306220.52280946844,None,1.0
7957,45.0,O,2,1766349.561834328,Salaried,720.0,10000.0,0.20783575580332742,98599.47781689379,MF_Stocks,2.0
7958,33.0,M,2,1440262.3737272425,Salaried,850.0,65814.33605648822,0.163044927305647,307163.85201945476,Insurance,1.0
7959,37.0,F,2,693444.1280107413,Business,815.2536059010939,10000.0,0.3466202507187042,138189.62742936768,None,3.0
7960,33.0,F,1,2176995.85546823,Self-employed,697.0,17975.349248878607,0.47092188402068086,973900.9186383181,None,3.0
7961,42.0,F,2,442276.8731667037,Business,521.5108958715758,10000.0,0.2883544624434304,83734.98590907703,None,1.0
7962,53.0,O,1,2384989.7079721405,Salaried,765.0,10000.0,0.5,405969.13013331813,MF_Stocks,1.0
7963,38.0,F,1,2512296.337056929,Salaried,782.0,10000.0,0.4132567724829042,536733.1617893236,MF_Stocks,3.0
7964,30.0,M,1,1685165.2482344303,Business,583.0,22799.497117397044,0.2626300838941443,164836.91356096527,None,1.0
7965,34.0,M,2,1387646.961527731,Salaried,712.0,10000.0,0.32077603389695614,314768.0637960504,Stocks,2.0
7966,38.71200792668609,M,2,950708.6531891874,Salaried,678.9149862980046,10000.0,0.5,7362.550865257283,MF,1.0
7967,31.0,M,3,1115073.0561094284,Business,728.3505266145502,27008.04774613052,0.27793663874112906,153912.1706407969,Stocks,2.0
7968,37.0,M,3,1033981.3073032616,Salaried,697.0,22876.87963312368,0.10331352907066275,46350.64591036313,Stocks,1.0
7969,52.0,O,1,3362057.852815125,Business,579.0,40974.44707347392,0.2908282286560684,213569.52419292,MF,1.0
7970,32.0,M,1,4059854.523927764,Salaried,804.6840261538327,61897.284784321935,0.5,2000000.0,MF_Stocks,1.0
7971,29.0,F,2,1271520.8383131647,Salaried,692.0,10000.0,0.215769281708787,142490.62729068112,Stocks,3.0
7972,35.0,M,2,1676482.6988798326,Self-employed,754.0,18551.373751891115,0.428085570564392,128153.116253353,MF_Stocks,5.0
7973,53.0,M,2,1683516.5587191249,Business,553.0972782914578,15619.520040831028,0.1021274125475967,88960.87687247463,Insurance,2.0
7974,48.0,F,2,815716.0546074966,Salaried,826.3761413497415,10000.0,0.20331681003269256,31190.28918629957,MF_Stocks,0.0
7975,39.0,F,3,514607.1735746998,Salaried,692.0,10000.0,0.43992545392818644,29384.91580781925,None,2.0
7976,53.0,F,1,522900.2449330654,Salaried,721.0,18492.762098815576,0.47870816481382594,660330.6499541162,Insurance,3.0
7977,33.0,M,1,1139857.7706318116,Salaried,820.0,10000.0,0.45025710715345035,257473.84707412016,Stocks,4.0
7978,32.0,M,2,1399030.7411146434,Self-employed,662.0,10000.0,0.5,222942.114691722,Insurance,3.0
7979,39.0,F,3,1591930.8256817225,Salaried,705.7513168440759,10000.0,0.07692173579904228,842078.260001647,None,3.0
7980,48.0,O,2,599792.8688576353,Salaried,771.0,12610.057899135363,0.18799079601942775,119065.41584858429,Insurance,1.0
7981,32.0,M,2,1490553.2302889542,Salaried,775.4851669795474,10000.0,0.3824034697529772,9515.542854755646,MF_Stocks,0.0
7982,29.0,M,3,619441.2295644481,Business,748.0,10000.0,0.22707910272260334,38282.44940187262,None,3.0
7983,57.0,M,1,2154888.961624154,Self-employed,659.0,54407.946130998134,0.44081659647282584,538481.9396458426,MF_Stocks,1.0
7984,54.0,F,2,1861119.3998571003,Salaried,753.0,10000.0,0.4727576823226,252289.7765381929,MF_Stocks,4.0
7985,29.0,F,2,6000000.0,Business,733.0,10000.0,0.451005857639889,26204.1952063839,None,1.0
7986,47.0,M,3,1503595.1874296863,Salaried,761.0,10000.0,0.205667898021917,249598.3446009586,None,2.0
7987,53.0,M,2,911905.6719573307,Self-employed,744.0,10000.0,0.24653992882746018,476680.3859164068,MF,0.0
7988,31.0,M,2,1346491.7061146009,Self-employed,651.0,21534.515176147877,0.25367752157648815,663932.9834315057,Insurance,3.0
7989,40.0,M,1,1095324.4036285689,Salaried,642.0,21463.62808539783,0.29771884654682595,35246.48815751644,MF_Stocks,1.0
7990,54.0,F,1,1273865.5091056444,Business,821.7079479732531,20030.345748820597,0.24729804444404307,409725.6271797794,Insurance,0.0
7991,44.0,F,2,980014.4327617855,Salaried,742.0,10000.0,0.41097257494380024,228795.2314569329,MF_Stocks,0.0
7992,37.0,M,1,998482.4106760407,Salaried,624.4656993993443,24378.335733585012,0.30228640440844295,263456.1076050958,Insurance,0.0
7993,49.0,F,1,649120.2562558537,Self-employed,717.4592201488776,10000.0,0.13057852190179756,102775.92916917634,MF_Stocks,1.0
7994,37.28627195394915,M,2,1952064.1434423171,Self-employed,698.0,59205.5630852708,0.09409617716576432,260500.0779030139,MF,0.0
7995,46.0,M,1,865586.3441739619,Salaried,705.0,10000.0,0.1613329937422838,123710.09894640876,Insurance,0.0
7996,53.0,F,1,1187665.7468263092,Salaried,709.0,10000.0,0.3852670919148875,715842.4311638973,Stocks,0.0
7997,30.0,F,2,1151489.0129711349,Business,822.9737624905546,10000.0,0.1900248858940644,115451.34742971706,MF_Stocks,3.0
7998,55.0,M,1,444568.4075459081,Salaried,712.0,10000.0,0.3089746477876921,100633.11231665217,None,2.0
7999,33.0,M,1,3224890.124582452,Self-employed,651.0,10000.0,0.3262528373041125,299241.0480614375,MF,0.0
8000,29.0,M,3,3454221.906804141,Salaried,850.0,10000.0,0.29448847696201014,381365.1789384127,Stocks,2.0
8001,36.0,F,3,976094.8042141983,Self-employed,774.8818797539277,10000.0,0.08859879652351953,63972.113010277484,MF_Stocks,2.0
8002,45.0,M,2,1229817.095268899,Salaried,742.0,10000.0,0.26514373546009057,228208.8825615079,MF,2.0
8003,31.0,M,2,3738300.3363291873,Business,850.0,62409.94203083475,0.2699528540266909,1115427.553224592,None,2.0
8004,32.0,M,2,581996.9943110761,Self-employed,595.0,10000.0,0.1989212628389766,95555.9313451725,None,3.0
8005,50.0,M,3,3801930.0802211366,Business,770.0,10000.0,0.33790746151857765,207311.21806015904,MF_Stocks,2.0
8006,33.0,M,2,1889193.7949508606,Self-employed,748.0,10000.0,0.10865293293868916,183700.23300981976,Insurance,3.0
8007,46.0,O,2,1378921.9923877332,Salaried,690.0,10000.0,0.12087880858197883,447492.51570805814,Insurance,0.0
8008,31.0,F,1,2794514.3995067207,Self-employed,621.8189571382134,51039.72522337941,0.4072408809055018,1193333.8114670825,Stocks,1.0
8009,28.0,M,3,795251.3040400014,Self-employed,789.0,53004.28760975025,0.43505460699517984,1334615.023118065,Stocks,0.0
8010,51.0,F,2,1209883.0416707415,Self-employed,629.0,10000.0,0.22920454396997866,215610.23624013492,MF,4.0
8011,37.0,M,1,2606224.124882063,Salaried,782.8717794488336,10000.0,0.1385561364547521,721921.912444967,Insurance,1.0
8012,40.0,M,3,2698090.3035675297,Self-employed,823.0,10000.0,0.42644090417236274,69233.20559930711,Stocks,2.0
8013,49.0,F,1,747823.8069727775,Self-employed,735.0,10000.0,0.09963310476866932,99624.67382737529,None,2.0
8014,62.0,O,3,2766554.095106886,Self-employed,737.0,10000.0,0.05,216955.54111068862,Stocks,1.0
8015,35.0,F,2,335941.15558661515,Salaried,652.0,26531.737889659595,0.5,189779.76446034873,Insurance,0.0
8016,28.0,M,1,2772221.2027209112,Salaried,670.0,10000.0,0.48276159328239565,20618.193069227447,Stocks,2.0
8017,33.0,F,1,2264482.8895526472,Self-employed,708.0,10000.0,0.18414612808804873,161681.31587860742,MF_Stocks,4.0
8018,47.0,F,1,2720372.835519544,Salaried,645.0,10000.0,0.1295349873746222,10922.574613517749,Insurance,2.0
8019,37.0,M,3,762027.599606377,Self-employed,850.0,10000.0,0.2569200819759982,299724.85664470686,Stocks,1.0
8020,59.0,F,2,1782405.0584191873,Self-employed,850.0,10000.0,0.3944391103390466,773438.7773110401,Stocks,1.0
8021,37.0,M,2,1295243.8805690429,Salaried,682.0,10000.0,0.22483680750769983,27444.982114452414,Insurance,0.0
8022,46.0,F,3,2066373.4453159706,Salaried,481.4106899494098,10000.0,0.1627378857241644,520989.82403259206,Insurance,0.0
8023,29.0,F,1,1230077.8341193656,Salaried,802.0,10000.0,0.294289295197037,39984.233513790685,MF,1.0
8024,34.0,M,2,995284.556577795,Salaried,709.396788368282,21006.927621038158,0.3072237872269195,339890.16041042854,MF_Stocks,3.0
8025,58.0,F,2,949659.193177469,Self-employed,825.7609645816325,10000.0,0.11380702732706907,118179.34276983926,MF,2.0
8026,45.0,F,3,800496.4597951092,Salaried,780.5289219878049,10000.0,0.07736230870699491,110522.76448588648,None,0.0
8027,35.0,F,3,480751.689579052,Self-employed,608.4963480149441,10000.0,0.21634634448254003,181070.9282869497,MF_Stocks,3.0
8028,61.0,F,2,2411542.7412339873,Business,802.0105846432223,10000.0,0.5,376191.0779482742,Insurance,0.0
8029,42.0,M,1,1082127.9775108318,Salaried,786.0254778898599,10000.0,0.43860637580884243,544223.2867664121,None,0.0
8030,42.0,M,2,594299.5989704322,Business,673.0,10000.0,0.37785682249498315,60344.50207594169,MF,1.0
8031,39.0,M,3,1760459.8936138232,Salaried,680.0,10000.0,0.10027929545765336,107791.3400575324,None,1.0
8032,30.0,M,3,414905.20114366093,Business,701.0,10000.0,0.23692311669958271,141425.4206521952,Stocks,1.0
8033,30.0,M,3,607947.6677735545,Self-employed,619.0,10000.0,0.3883552150358222,240776.01914077855,MF_Stocks,2.0
8034,38.0,M,2,1578450.3439250898,Salaried,750.0,10000.0,0.19051958092758892,6964.7612320045555,MF,3.0
8035,44.0,F,1,951322.4789304446,Salaried,682.0,10000.0,0.5,94067.47577672901,MF_Stocks,0.0
8036,46.0,F,2,1864525.840530285,Self-employed,800.0836840460059,57802.84959670054,0.29360249796031446,880490.7217360354,Stocks,1.0
8037,38.0,M,1,676650.2190781517,Self-employed,850.0,18022.773262224135,0.5,176362.31284999248,MF_Stocks,3.0
8038,32.0,F,3,5735946.421186783,Business,782.0,10000.0,0.42553471608313437,120362.35247928977,Insurance,2.0
8039,28.0,F,1,1433719.721785475,Salaried,724.0,10000.0,0.43292951575954214,536973.461397255,MF_Stocks,3.0
8040,46.0,M,2,1100825.9195657857,Self-employed,661.0,10000.0,0.17550733990242995,452238.8349501943,MF,2.0
8041,49.0,M,1,2132890.090590303,Salaried,709.2953037867582,20397.61767687543,0.30295862527777606,235889.70233541875,Stocks,2.0
8042,48.0,M,2,872951.199392591,Salaried,707.0,10000.0,0.5,253934.06266328125,None,2.0
8043,45.0,M,2,2045509.8502133978,Self-employed,729.0,57978.23994518541,0.13525851126906482,502068.23654160154,None,2.0
8044,43.0,F,3,1614156.3807903181,Salaried,662.0,10000.0,0.4927409859312719,80832.37295075269,MF_Stocks,3.0
8045,33.0,F,3,375859.29974261957,Salaried,648.0,10000.0,0.08938833651728739,104047.82344048993,Insurance,0.0
8046,32.0,M,2,601157.2280931656,Business,795.0,10000.0,0.3363979945047815,431947.67595186183,None,2.0
8047,44.0,M,2,637962.8711721048,Self-employed,814.9276983090396,10000.0,0.16937940877537708,213681.4967803028,Stocks,3.0
8048,35.0,O,1,2040133.1487612575,Salaried,812.5521373621879,10000.0,0.27283862163575606,67187.43484080814,MF,1.0
8049,38.0,M,2,1176150.301186096,Self-employed,703.0,10000.0,0.31211976713531403,26279.60591895825,Stocks,1.0
8050,37.0,M,2,613042.351714771,Salaried,841.2765039143821,16778.487084871853,0.19099952503192294,224837.57190671406,MF,1.0
8051,41.820408023844834,M,2,1174801.4203370223,Salaried,827.0,10000.0,0.05980451274925507,57305.15571074282,MF,3.0
8052,35.0,M,2,904392.5590197215,Self-employed,562.4226733377344,10000.0,0.5,253216.7844843096,None,2.0
8053,45.0,M,3,1095289.8720176758,Salaried,850.0,10000.0,0.451180856196351,661403.3739880536,Insurance,0.0
8054,34.0,F,3,501821.4513138302,Salaried,626.0,10000.0,0.46302896475354255,13897.195532617214,None,0.0
8055,40.0,F,2,2564821.8056483213,Self-employed,762.0,10000.0,0.3227384024943144,50829.497708513394,MF_Stocks,2.0
8056,51.0,F,1,1976100.04282825,Business,697.0,57557.22609466683,0.14579521334042755,41664.24184173195,MF_Stocks,3.0
8057,41.0,M,1,1186763.0154986908,Salaried,850.0,10000.0,0.28711999910855796,574748.6954838522,MF_Stocks,4.0
8058,36.0,F,3,600454.4246783046,Self-employed,842.07367920307,10000.0,0.220096091891052,160197.38872895247,MF,2.0
