symbol,company_name,sector,market_cap,market_cap_class,current_price,beta,volatility_30d,volatility_90d,open,high,low,close,volume,return_1m,return_3m,return_6m,return_1y,return_3y,dividend_yield,risk_bucket,last_updated,ticker,ticker_yf
ACE.NS,Action Construction Equipment Limited,Infrastructure,116301651968,Small Cap,977.2,0.304,26.65,35.81,935.0,987.0,930.05,977.2,372425,-1.01,-12.14,-17.59,-28.13,108.07,21.0,Medium,2025-12-15 11:26:10,ACE,ACE.NS
RELINFRA.NS,Reliance Infrastructure Limited,Infrastructure,58178064384,Small Cap,142.53,1.165,59.0,51.84,135.75,142.53,134.32,142.53,855353,-24.64,-45.26,-61.28,-51.64,5.81,0.0,High,2025-12-15 11:26:11,RELINFRA,RELINFRA.NS
GPIL.NS,Godawari Power & Ispat Limited,Others,160529268736,Small Cap,248.0,0.773,34.23,38.6,240.0,248.89,238.2,248.0,1949179,-10.18,-5.47,36.4,5.79,-30.15,42.0,High,2025-12-15 11:26:12,GPIL,GPIL.NS
USHAMART.NS,Usha Martin Limited,Others,139484495872,Small Cap,458.0,0.308,35.51,36.71,445.8,459.6,441.8,458.0,815925,1.8,12.5,48.52,15.84,105.51,68.0,Medium,2025-12-15 11:26:13,USHAMART,USHAMART.NS
SAREGAMA.NS,Saregama India Limited,Media,72599101440,Small Cap,377.8,0.681,41.24,27.52,365.8,381.15,365.45,377.8,680759,-4.66,-22.86,-29.66,-22.87,23.27,246.0,Medium,2025-12-15 11:26:14,SAREGAMA,SAREGAMA.NS
AIAENG.NS,AIA Engineering Limited,Others,360804548608,Mid Cap,3866.3,0.153,36.44,26.89,3749.8,3892.5,3719.4,3866.3,32723,2.82,24.71,14.12,11.35,27.8,43.0,Low,2025-12-15 11:26:16,AIAENG,AIAENG.NS
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Metals,169225322496,Small Cap,531.8,0.361,54.41,56.47,517.75,535.0,514.65,531.8,2918292,-5.62,-1.12,35.67,49.94,245.48,194.0,High,2025-12-15 11:26:17,GMDCLTD,GMDCLTD.NS
PRAJIND.NS,Praj Industries Limited,Others,57313001472,Small Cap,311.25,0.193,26.73,29.97,303.7,312.25,300.8,311.25,311692,-6.74,-20.27,-36.08,-60.76,-18.36,198.0,Medium,2025-12-15 11:26:18,PRAJIND,PRAJIND.NS
MAPMYINDIA.NS,C. E. Info Systems Limited,Others,92327854080,Small Cap,1686.0,0.084,24.89,26.44,1645.0,1688.1,1637.1,1686.0,26094,-0.75,2.87,-3.2,-4.69,56.44,21.0,Medium,2025-12-15 11:26:19,MAPMYINDIA,MAPMYINDIA.NS
TBOTEK.NS,,Others,180917305344,Small Cap,1700.0,1.0,32.75,41.76,1713.1,1713.1,1660.5,1700.0,186734,5.13,6.91,31.9,2.93,-5.9,0.0,Medium,2025-12-15 11:26:20,TBOTEK,TBOTEK.NS
MINDACORP.NS,Minda Corporation Limited,Others,140616384512,Small Cap,597.45,0.469,23.18,29.78,588.0,598.9,583.6,597.45,145424,-1.32,15.34,13.49,11.36,112.18,24.0,Medium,2025-12-15 11:26:22,MINDACORP,MINDACORP.NS
RRKABEL.NS,R R Kabel Limited,Others,164488249344,Small Cap,1454.5,1.623,24.08,26.11,1425.0,1462.6,1419.9,1454.5,94285,5.09,15.73,8.48,-1.83,-14.38,56.0,Medium,2025-12-15 11:26:24,RRKABEL,RRKABEL.NS
INDIACEM.NS,The India Cements Limited,Cement,196211671040,Small Cap,422.1,0.032,38.86,31.2,415.2,423.7,413.9,422.1,188384,2.41,5.96,25.61,22.44,111.31,0.0,Medium,2025-12-15 11:26:25,INDIACEM,INDIACEM.NS
SUNTV.NS,Sun TV Network Limited,Media,225574043648,Small Cap,572.4,0.072,22.98,34.25,559.75,576.75,557.4,572.4,165655,0.89,3.51,-7.15,-18.88,37.41,267.0,Medium,2025-12-15 11:26:26,SUNTV,SUNTV.NS
KIRLOSBROS.NS,Kirloskar Brothers Limited,Others,132744765440,Small Cap,1669.8,-0.028,35.72,29.52,1641.8,1679.9,1622.0,1669.8,17122,-5.39,-18.17,-6.91,-28.14,195.51,43.0,High,2025-12-15 11:26:28,KIRLOSBROS,KIRLOSBROS.NS
ATHERENERG.NS,Ather Energy Limited,Automobile,250546454528,Mid Cap,656.9,1.0,42.31,53.16,645.0,659.0,642.95,656.9,519470,1.3,18.08,104.67,108.24,108.24,0.0,Low,2025-12-15 11:26:28,ATHERENERG,ATHERENERG.NS
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Energy,544802275328,Mid Cap,841.95,0.359,26.03,28.29,826.0,843.8,823.5,841.95,72403,-7.42,-15.51,-18.84,-18.05,180.45,5.0,Medium,2025-12-15 11:26:29,FACT,FACT.NS
LINDEINDIA.NS,Linde India Limited,Others,521427746816,Mid Cap,6114.0,-0.164,27.31,20.07,6033.5,6119.5,5965.0,6114.0,12969,6.5,-6.09,-13.76,-8.64,55.44,7.0,Medium,2025-12-15 11:26:30,LINDEINDIA,LINDEINDIA.NS
DEEPAKNTR.NS,Deepak Nitrite Limited,Chemicals,212325892096,Small Cap,1556.0,0.055,19.23,17.55,1530.8,1557.9,1525.1,1556.0,45753,-10.07,-12.94,-17.94,-41.69,-24.18,49.0,Medium,2025-12-15 11:26:31,DEEPAKNTR,DEEPAKNTR.NS
ECLERX.NS,eClerx Services Limited,IT,214398189568,Small Cap,4568.1,0.621,40.28,42.82,4510.9,4576.8,4463.3,4568.1,22193,0.07,4.42,26.02,19.15,180.64,2.0,Medium,2025-12-15 11:26:33,ECLERX,ECLERX.NS
KSB.NS,KSB Limited,Others,130720849920,Small Cap,751.1,-0.297,25.17,23.15,735.0,762.45,735.0,751.1,32135,-0.47,-12.22,-8.66,-7.17,79.92,54.0,Medium,2025-12-15 11:26:34,KSB,KSB.NS
CHOICEIN.NS,Choice International Limited,Others,169799696384,Small Cap,761.75,-0.741,30.06,25.31,747.0,761.75,743.6,761.75,321697,-3.52,-7.67,10.74,36.11,311.26,0.0,Low,2025-12-15 11:26:36,CHOICEIN,CHOICEIN.NS
HEXT.NS,Hexaware Technologies Limited,Others,470640590848,Mid Cap,772.8,1.0,38.42,37.73,761.5,774.6,760.8,772.8,61331,9.08,2.75,-6.34,7.23,7.23,302.0,Low,2025-12-15 11:26:37,HEXT,HEXT.NS
NLCINDIA.NS,NLC India Limited,Energy,342548840448,Mid Cap,246.88,0.5,20.47,27.17,245.11,249.4,245.0,246.88,919890,-3.51,-5.29,8.49,-4.2,171.34,123.0,Medium,2025-12-15 11:26:38,NLCINDIA,NLCINDIA.NS
INDIAMART.NS,IndiaMART InterMESH Limited,Others,135953842176,Small Cap,2262.8,0.447,17.26,19.89,2219.5,2269.9,2219.5,2262.8,12106,-8.59,-12.9,-8.79,-0.91,-16.55,134.0,Medium,2025-12-15 11:26:39,INDIAMART,INDIAMART.NS
CUB.NS,City Union Bank Limited,Others,204967559168,Small Cap,276.2,0.267,45.14,35.11,273.0,277.7,270.65,276.2,629284,-0.63,35.5,44.59,52.91,126.54,73.0,Low,2025-12-15 11:26:40,CUB,CUB.NS
BIKAJI.NS,Bikaji Foods International Limited,FMCG,185188007936,Small Cap,739.0,0.473,18.49,23.19,729.45,744.0,725.55,739.0,120652,3.43,-7.32,1.55,-9.33,94.38,14.0,Medium,2025-12-15 11:26:41,BIKAJI,BIKAJI.NS
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,123624194048,Small Cap,1189.9,0.402,34.72,33.03,1178.8,1193.3,1172.9,1189.9,38487,-3.28,-8.16,-6.97,14.76,66.22,32.0,Medium,2025-12-15 11:26:42,HOMEFIRST,HOMEFIRST.NS
JKTYRE.NS,JK Tyre & Industries Limited,Automobile,126295834624,Small Cap,460.9,0.448,25.76,29.19,455.0,461.8,452.0,460.9,173611,-0.21,22.34,28.13,13.73,156.18,66.0,Medium,2025-12-15 11:26:43,JKTYRE,JKTYRE.NS
TIMKEN.NS,Timken India Limited,Others,232471035904,Small Cap,3090.6,0.295,17.58,19.57,3090.0,3107.7,3036.8,3090.6,10871,-1.02,1.35,-2.09,-3.68,-5.42,118.0,Medium,2025-12-15 11:26:44,TIMKEN,TIMKEN.NS
AKZOINDIA.NS,Akzo Nobel India Limited,Chemicals,166226690048,Small Cap,3650.1,0.208,22.94,17.57,3617.6,3677.0,3617.0,3650.1,37659,9.68,7.82,18.37,7.08,65.62,278.0,Medium,2025-12-15 11:26:46,AKZOINDIA,AKZOINDIA.NS
GRAVITA.NS,Gravita India Limited,IT,135984832512,Small Cap,1867.1,0.367,31.72,32.57,1844.0,1870.8,1831.4,1867.1,121083,6.1,12.72,11.16,-17.11,208.0,63.0,Medium,2025-12-15 11:26:47,GRAVITA,GRAVITA.NS
SYNGENE.NS,Syngene International Limited,Pharma,263256768512,Mid Cap,654.7,0.005,23.12,24.25,647.0,656.0,646.95,654.7,391480,0.39,-0.39,1.05,-24.61,-9.21,19.0,Low,2025-12-15 11:26:48,SYNGENE,SYNGENE.NS
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Energy,77103931392,Small Cap,139.76,0.291,28.77,27.25,138.74,140.11,137.65,139.76,421785,-7.94,-9.61,-9.78,-20.99,41.74,96.0,Medium,2025-12-15 11:26:49,RCF,RCF.NS
ASAHIINDIA.NS,Asahi India Glass Limited,Automobile,256660701184,Mid Cap,1006.8,0.222,33.69,32.7,999.2,1011.1,999.2,1006.8,26975,0.83,12.64,35.36,30.51,124.03,20.0,Medium,2025-12-15 11:26:50,ASAHIINDIA,ASAHIINDIA.NS
CRAFTSMAN.NS,Craftsman Automation Limited,Others,169374646272,Small Cap,7100.0,0.148,30.3,28.6,7068.0,7140.5,7029.5,7100.0,26767,4.66,5.21,34.34,42.05,91.62,7.0,Medium,2025-12-15 11:26:51,CRAFTSMAN,CRAFTSMAN.NS
BASF.NS,BASF India Limited,Chemicals,170973937664,Small Cap,3949.9,0.426,17.87,19.0,3901.0,3963.3,3891.4,3949.9,4823,-9.89,-15.46,-21.98,-29.69,57.5,51.0,Medium,2025-12-15 11:26:52,BASF,BASF.NS
ENGINERSIN.NS,Engineers India Limited,Others,109480230912,Small Cap,194.79,0.746,34.23,28.05,192.1,196.4,192.1,194.79,725125,-4.49,-6.26,-10.82,-1.45,84.17,156.0,Medium,2025-12-15 11:26:54,ENGINERSIN,ENGINERSIN.NS
HONAUT.NS,Honeywell Automation India Limited,Others,301451739136,Mid Cap,34095.0,0.324,24.99,20.74,33795.0,34340.0,33725.0,34095.0,810,-3.82,-7.64,-10.29,-16.37,-14.29,31.0,Medium,2025-12-15 11:26:55,HONAUT,HONAUT.NS
ACMESOLAR.NS,,Energy,139646189568,Small Cap,230.45,1.0,28.22,34.17,228.0,233.21,224.84,230.45,394900,-8.62,-25.9,-7.43,-3.71,-3.71,18.0,Medium,2025-12-15 11:26:56,ACMESOLAR,ACMESOLAR.NS
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,123167571968,Small Cap,925.0,0.403,19.04,22.56,919.0,928.2,917.0,925.0,67444,3.6,19.03,17.47,14.94,34.03,131.0,Low,2025-12-15 11:26:57,CANFINHOME,CANFINHOME.NS
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,Automobile,270913994752,Mid Cap,14283.0,-0.294,40.63,30.97,14122.0,14299.0,14043.0,14283.0,5449,12.47,4.01,8.3,22.37,34.57,13.0,Medium,2025-12-15 11:27:00,ZFCVINDIA,ZFCVINDIA.NS
DOMS.NS,DOMS Industries Limited,Consumer Durables,157662167040,Small Cap,2597.2,1.0,25.66,31.09,2569.0,2602.0,2550.0,2597.2,8753,-0.09,-0.06,7.82,-12.64,73.51,12.0,Medium,2025-12-15 11:27:01,DOMS,DOMS.NS
NETWEB.NS,Netweb Technologies India Limited,Others,183558537216,Small Cap,3240.0,2.06,44.85,67.92,3198.1,3245.0,3180.1,3240.0,177694,-4.09,13.99,82.83,14.47,287.26,8.0,High,2025-12-15 11:27:03,NETWEB,NETWEB.NS
RAILTEL.NS,RailTel Corporation of India Limited,Telecom,106668605440,Small Cap,332.2,0.5,28.97,30.94,329.2,333.5,327.4,332.2,319472,-8.82,-16.08,-21.73,-24.91,188.16,117.0,Medium,2025-12-15 11:27:04,RAILTEL,RAILTEL.NS
ELGIEQUIP.NS,Elgi Equipments Limited,Others,155104280576,Small Cap,491.3,-0.214,30.36,30.29,487.9,494.2,487.9,491.3,124089,-4.55,5.16,-6.0,-19.34,-7.09,45.0,Medium,2025-12-15 11:27:04,ELGIEQUIP,ELGIEQUIP.NS
JUBLINGREA.NS,Jubilant Ingrevia Limited,Others,111119892480,Small Cap,702.3,0.3,32.23,29.51,688.0,704.05,685.05,702.3,72366,-2.22,-2.01,-2.77,-16.48,83.1,72.0,Medium,2025-12-15 11:27:05,JUBLINGREA,JUBLINGREA.NS
CONCORDBIO.NS,Concord Biotech Limited,Pharma,144453337088,Small Cap,1380.5,0.618,25.78,28.59,1375.1,1395.3,1355.0,1380.5,17811,-8.11,-14.85,-32.92,-35.15,7.21,78.0,Medium,2025-12-15 11:27:06,CONCORDBIO,CONCORDBIO.NS
NAVA.NS,Nava Limited,Others,161059471360,Small Cap,568.85,0.281,40.0,38.01,561.8,570.15,560.1,568.85,122830,3.16,-19.94,2.18,13.78,393.05,159.0,High,2025-12-15 11:27:07,NAVA,NAVA.NS
MSUMI.NS,Motherson Sumi Wiring India Limited,Automobile,306780667904,Mid Cap,46.26,-0.114,22.54,28.98,45.91,46.49,45.64,46.26,1228942,-5.61,-6.26,14.29,9.36,24.55,240.0,Low,2025-12-15 11:27:08,MSUMI,MSUMI.NS
CLEAN.NS,Clean Science and Technology Limited,Chemicals,97019813888,Small Cap,912.9,-0.009,25.54,26.35,907.0,915.9,903.8,912.9,50954,-2.37,-22.23,-36.31,-34.98,-34.98,66.0,Medium,2025-12-15 11:27:09,CLEAN,CLEAN.NS
BSOFT.NS,Birlasoft Limited,IT,120502951936,Small Cap,432.65,0.509,30.4,28.98,429.95,436.75,429.35,432.65,442508,10.69,15.08,3.86,-27.91,30.85,151.0,Medium,2025-12-15 11:27:10,BSOFT,BSOFT.NS
THERMAX.NS,Thermax Limited,Others,325878153216,Mid Cap,2892.9,0.087,22.85,22.13,2865.1,2898.9,2841.0,2892.9,46900,-3.98,-12.83,-16.41,-39.2,25.18,49.0,Medium,2025-12-15 11:27:11,THERMAX,THERMAX.NS
FINPIPE.NS,Finolex Industries Limited,Financial Services,103066746880,Small Cap,166.69,0.381,19.45,23.91,165.45,166.95,164.9,166.69,141668,-10.88,-23.94,-25.74,-37.05,-3.29,121.0,Medium,2025-12-15 11:27:12,FINPIPE,FINPIPE.NS
DALBHARAT.NS,Dalmia Bharat Limited,Cement,391199326208,Mid Cap,2085.3,0.084,18.43,17.18,2060.0,2090.0,2060.0,2085.3,104798,3.51,-13.49,-0.06,6.5,-0.7,43.0,Medium,2025-12-15 11:27:12,DALBHARAT,DALBHARAT.NS
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,531888078848,Mid Cap,4826.0,0.076,21.88,31.13,4745.0,4830.7,4721.0,4826.0,11667,1.15,5.51,-1.28,13.56,93.52,73.0,Medium,2025-12-15 11:27:13,SUNDARMFIN,SUNDARMFIN.NS
MMTC.NS,MMTC Limited,Others,83325001728,Small Cap,55.55,0.821,23.89,28.59,53.37,56.33,53.37,55.55,1145652,-15.11,-15.95,-22.94,-31.26,85.48,0.0,High,2025-12-15 11:27:14,MMTC,MMTC.NS
GRAPHITE.NS,Graphite India Limited,IT,106450386944,Small Cap,544.85,1.067,36.26,31.19,541.0,553.6,539.5,544.85,181901,-5.03,0.02,3.18,-0.72,77.8,203.0,Medium,2025-12-15 11:27:15,GRAPHITE,GRAPHITE.NS
FINCABLES.NS,Finolex Cables Limited,Financial Services,114268635136,Small Cap,747.15,0.178,19.42,18.22,740.15,747.5,735.1,747.15,37607,-5.8,-11.53,-21.28,-41.58,-4.69,108.0,Medium,2025-12-15 11:27:16,FINCABLES,FINCABLES.NS
HEG.NS,HEG Limited,Metals,103612030976,Small Cap,536.3,1.071,35.67,31.88,535.0,548.3,532.05,536.3,389488,4.95,5.05,7.11,-1.6,140.89,34.0,Medium,2025-12-15 11:27:17,HEG,HEG.NS
OLECTRA.NS,Olectra Greentech Limited,Automobile,100290871296,Small Cap,1221.7,0.209,31.27,32.17,1208.5,1230.5,1198.0,1221.7,146828,-13.22,-25.13,4.23,-22.92,66.42,3.0,Medium,2025-12-15 11:27:19,OLECTRA,OLECTRA.NS
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,Chemicals,82065620992,Small Cap,1604.6,0.339,16.94,19.62,1590.0,1608.4,1585.0,1604.6,6930,-10.56,-22.16,-19.1,-19.35,-34.26,63.0,Medium,2025-12-15 11:27:20,ALKYLAMINE,ALKYLAMINE.NS
ESCORTS.NS,Escorts Kubota Limited,Automobile,404894285824,Mid Cap,3677.3,0.082,25.29,27.77,3655.0,3689.0,3645.0,3677.3,13665,1.49,0.17,17.23,7.88,71.74,126.0,Low,2025-12-15 11:27:21,ESCORTS,ESCORTS.NS
3MINDIA.NS,3M India Limited,Others,402388287488,Mid Cap,35720.0,-0.085,51.19,33.36,35465.0,35810.0,35195.0,35720.0,1013,-1.13,16.79,25.42,15.44,47.52,45.0,Medium,2025-12-15 11:27:22,3MINDIA,3MINDIA.NS
SARDAEN.NS,Sarda Energy & Minerals Limited,Others,181881602048,Small Cap,516.15,0.481,30.63,38.54,511.0,516.9,505.55,516.15,214133,-1.05,-16.44,14.98,8.12,346.62,29.0,Medium,2025-12-15 11:27:23,SARDAEN,SARDAEN.NS
TRIVENI.NS,Triveni Engineering & Industries Limited,Others,78737604608,Small Cap,359.7,0.306,34.35,27.82,355.95,362.95,355.95,359.7,109119,-1.4,1.18,-9.77,-21.45,35.14,70.0,Medium,2025-12-15 11:27:25,TRIVENI,TRIVENI.NS
PFIZER.NS,Pfizer Limited,Pharma,230289506304,Small Cap,5033.9,0.122,12.52,24.0,4982.5,5034.7,4982.5,5033.9,2012,-0.55,-2.07,-11.61,1.91,38.47,70.0,Low,2025-12-15 11:27:26,PFIZER,PFIZER.NS
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Others,217874268160,Small Cap,754.65,0.223,19.7,23.68,745.0,758.0,744.05,754.65,229434,0.84,-10.29,0.86,-5.24,124.64,319.0,Medium,2025-12-15 11:27:27,ABSLAMC,ABSLAMC.NS
BALKRISIND.NS,Balkrishna Industries Limited,Automobile,456228569088,Mid Cap,2360.0,0.301,26.38,24.56,2340.0,2361.9,2337.8,2360.0,17596,-0.08,-4.14,-3.13,-15.6,5.56,68.0,Low,2025-12-15 11:27:28,BALKRISIND,BALKRISIND.NS
APARINDS.NS,APAR Industries Limited,Metals,363792302080,Mid Cap,9043.0,-0.425,29.14,31.17,8950.0,9074.0,8950.0,9043.0,7379,-2.03,4.76,13.97,-9.02,232.95,57.0,Medium,2025-12-15 11:27:29,APARINDS,APARINDS.NS
ELECON.NS,Elecon Engineering Company Limited,Others,108675227648,Small Cap,484.25,0.409,27.18,34.53,482.4,488.5,479.25,484.25,96021,-11.24,-22.39,-25.49,-25.37,85.06,41.0,Medium,2025-12-15 11:27:30,ELECON,ELECON.NS
SUNDRMFAST.NS,Sundram Fasteners Limited,Others,197457625088,Small Cap,939.7,0.018,24.8,23.73,940.0,946.0,935.0,939.7,8902,-2.2,-6.82,-3.65,-19.38,-12.94,80.0,Medium,2025-12-15 11:27:31,SUNDRMFAST,SUNDRMFAST.NS
DCMSHRIRAM.NS,DCM Shriram Limited,Chemicals,193958821888,Small Cap,1250.3,-0.256,41.52,38.57,1240.0,1261.7,1236.0,1250.3,61786,3.25,2.96,10.06,13.76,48.66,101.0,Medium,2025-12-15 11:27:32,DCMSHRIRAM,DCMSHRIRAM.NS
RHIM.NS,RHI Magnesita India Limited,Others,91490820096,Small Cap,442.6,0.14,24.89,30.97,442.3,447.9,430.0,442.6,28145,-10.01,-7.69,-13.26,-20.28,-31.6,57.0,Medium,2025-12-15 11:27:33,RHIM,RHIM.NS
BALRAMCHIN.NS,Balrampur Chini Mills Limited,FMCG,88797609984,Small Cap,439.7,0.533,38.13,32.82,438.65,442.0,436.15,439.7,73783,-6.82,-14.42,-26.99,-24.8,14.26,160.0,Medium,2025-12-15 11:27:34,BALRAMCHIN,BALRAMCHIN.NS
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Chemicals,381717741568,Mid Cap,3474.9,-0.509,30.78,29.49,3479.9,3488.0,3436.2,3474.9,15153,-3.29,-5.9,-1.17,-20.55,2.18,9.0,Medium,2025-12-15 11:27:35,FLUOROCHEM,FLUOROCHEM.NS
TECHNOE.NS,Techno Electric & Engineering Company Limited,IT,129092526080,Small Cap,1110.0,0.754,27.87,31.07,1100.0,1111.6,1090.3,1110.0,26567,-10.39,-23.19,-26.0,-22.41,187.11,82.0,Medium,2025-12-15 11:27:35,TECHNOE,TECHNOE.NS
INTELLECT.NS,Intellect Design Arena Limited,IT,142832222208,Small Cap,1032.4,0.614,35.15,42.99,1031.0,1034.4,1019.0,1032.4,54444,-5.82,-0.65,-15.43,22.04,78.51,39.0,Medium,2025-12-15 11:27:36,INTELLECT,INTELLECT.NS
ERIS.NS,Eris Lifesciences Limited,Pharma,214487121920,Small Cap,1574.6,-0.085,42.26,29.06,1572.2,1591.8,1566.6,1574.6,19754,0.52,-5.25,-11.92,4.67,146.77,93.0,Medium,2025-12-15 11:27:37,ERIS,ERIS.NS
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Energy,138868457472,Small Cap,932.25,0.24,50.71,48.71,925.0,938.65,920.7,932.25,323933,-13.34,23.99,47.38,56.95,180.13,54.0,High,2025-12-15 11:27:38,CHENNPETRO,CHENNPETRO.NS
LLOYDSME.NS,Lloyds Metals and Energy Limited,Others,685358120960,Mid Cap,1291.7,0.126,26.14,26.57,1282.1,1295.2,1271.1,1291.7,73518,2.58,-1.67,-15.28,17.71,114.73,8.0,Medium,2025-12-15 11:27:38,LLOYDSME,LLOYDSME.NS
EIDPARRY.NS,E.I.D.- Parry (India) Limited,Chemicals,184116051968,Small Cap,1035.1,0.027,22.19,24.09,1031.7,1038.9,1027.1,1035.1,14147,-1.52,-4.87,8.86,9.91,121.44,0.0,Medium,2025-12-15 11:27:39,EIDPARRY,EIDPARRY.NS
MAHABANK.NS,Bank of Maharashtra,Banking,439418519552,Mid Cap,57.13,0.649,26.41,28.95,57.0,57.3,56.8,57.13,2775675,-4.64,3.76,4.94,5.39,98.38,263.0,Medium,2025-12-15 11:27:40,MAHABANK,MAHABANK.NS
EMAMILTD.NS,Emami Limited,FMCG,236300828672,Small Cap,540.5,0.052,19.95,24.3,539.0,541.0,532.7,540.5,69006,3.51,-9.7,-4.46,-8.77,44.16,259.0,Medium,2025-12-15 11:27:41,EMAMILTD,EMAMILTD.NS
MANYAVAR.NS,Vedant Fashions Limited,Retail,145227726848,Small Cap,597.2,-0.339,22.61,23.4,593.0,600.0,590.95,597.2,16729,-4.63,-18.56,-22.58,-54.49,-52.44,134.0,Medium,2025-12-15 11:27:42,MANYAVAR,MANYAVAR.NS
MAHSEAMLES.NS,Maharashtra Seamless Limited,Automobile,75026186240,Small Cap,559.9,0.031,24.76,22.43,557.6,563.0,555.85,559.9,35171,-0.62,-11.04,-17.18,-27.21,30.18,179.0,Medium,2025-12-15 11:27:42,MAHSEAMLES,MAHSEAMLES.NS
SAILIFE.NS,,Financial Services,189444603904,Small Cap,900.65,1.0,26.17,32.0,904.0,913.45,899.35,900.65,39787,2.36,2.19,19.94,29.45,29.45,0.0,Medium,2025-12-15 11:27:43,SAILIFE,SAILIFE.NS
BLUEDART.NS,Blue Dart Express Limited,Logistics,127988473856,Small Cap,5394.0,0.109,14.96,36.1,5393.0,5431.0,5361.0,5394.0,19218,-10.75,-5.39,-13.83,-30.21,-11.34,46.0,Medium,2025-12-15 11:27:44,BLUEDART,BLUEDART.NS
CRISIL.NS,CRISIL Limited,Others,328355479552,Mid Cap,4488.0,-0.092,21.08,24.12,4500.0,4519.8,4430.6,4488.0,14562,-4.89,-10.2,-16.67,-16.57,24.81,142.0,Medium,2025-12-15 11:27:45,CRISIL,CRISIL.NS
JSL.NS,Jindal Stainless Limited,Metals,648553693184,Mid Cap,787.2,0.616,21.57,30.76,785.65,789.95,779.45,787.2,116012,5.07,4.44,14.86,5.03,171.32,38.0,Medium,2025-12-15 11:27:45,JSL,JSL.NS
RKFORGE.NS,Ramkrishna Forgings Limited,Metals,93497032704,Small Cap,516.7,0.141,23.11,23.74,516.95,520.6,512.0,516.7,80384,-7.15,-10.16,-19.31,-46.82,33.86,39.0,Medium,2025-12-15 11:27:46,RKFORGE,RKFORGE.NS
INOXINDIA.NS,INOX India Limited,Others,103561158656,Small Cap,1141.0,1.0,22.98,26.43,1135.1,1147.2,1123.2,1141.0,16908,-7.34,-5.02,-3.06,-1.99,-4.57,18.0,Medium,2025-12-15 11:27:49,INOXINDIA,INOXINDIA.NS
SCHAEFFLER.NS,Schaeffler India Limited,Others,599283924992,Mid Cap,3834.1,-0.145,20.5,24.13,3822.0,3868.5,3817.9,3834.1,9965,-7.9,-5.52,-4.42,5.94,31.37,73.0,Medium,2025-12-15 11:27:50,SCHAEFFLER,SCHAEFFLER.NS
AKUMS.NS,,Pharma,64766205952,Small Cap,422.5,1.0,31.58,25.89,425.95,425.95,420.45,422.5,15471,-4.09,-8.55,-26.18,-30.98,-49.43,0.0,Medium,2025-12-15 11:27:51,AKUMS,AKUMS.NS
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Others,171509317632,Small Cap,717.3,-0.057,37.44,35.28,722.9,728.3,715.0,717.3,90646,-9.28,-20.93,-6.35,-13.89,190.46,0.0,Medium,2025-12-15 11:27:51,SCHNEIDER,SCHNEIDER.NS
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Pharma,149511110656,Small Cap,1964.9,0.057,21.4,30.66,1965.0,1969.5,1944.0,1964.9,9204,1.12,-12.57,-5.4,-19.2,165.72,31.0,Medium,2025-12-15 11:27:52,CAPLIPOINT,CAPLIPOINT.NS
SBFC.NS,SBFC Finance Limited,Financial Services,115427663872,Small Cap,105.34,0.663,24.66,27.84,104.93,105.52,104.36,105.34,236071,-4.92,-1.17,-2.97,11.87,24.22,0.0,Medium,2025-12-15 11:27:53,SBFC,SBFC.NS
BERGEPAINT.NS,Berger Paints India Limited,Chemicals,629350006784,Mid Cap,539.8,0.439,22.39,21.95,541.0,542.55,538.0,539.8,40834,-6.63,0.57,-3.18,15.12,1.36,70.0,Low,2025-12-15 11:27:54,BERGEPAINT,BERGEPAINT.NS
CARBORUNIV.NS,Carborundum Universal Limited,Metals,166852624384,Small Cap,874.45,0.224,29.4,35.74,876.0,881.95,870.7,874.45,11144,0.14,-10.71,-6.6,-36.54,-23.42,46.0,Medium,2025-12-15 11:27:55,CARBORUNIV,CARBORUNIV.NS
INDGN.NS,,Others,126337458176,Small Cap,526.1,1.0,14.63,19.98,526.4,529.0,523.3,526.1,62662,3.53,-8.17,-9.46,-12.12,-7.38,38.0,Medium,2025-12-15 11:27:55,INDGN,INDGN.NS
RITES.NS,RITES Limited,IT,109236060160,Small Cap,227.28,0.065,23.05,24.09,226.41,228.11,225.17,227.28,96879,-9.99,-15.91,-17.36,-21.57,31.98,352.0,Medium,2025-12-15 11:27:56,RITES,RITES.NS
VGUARD.NS,V-Guard Industries Limited,Consumer Durables,144072245248,Small Cap,330.4,0.085,15.55,19.94,328.0,331.45,327.95,330.4,20671,-5.86,-11.39,-11.3,-22.24,33.07,45.0,Low,2025-12-15 11:27:57,VGUARD,VGUARD.NS
