customer_id,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,transactionvolatility,spendingstabilityindex,creditutilizationratio,debttoincomeratio,missedpaymentcount,digitalactivityscore,portfoliodiversityscore,risk_score,risk_label,gender_encoded,occupation_encoded,pastinvestments_encoded
8506,35.0,M,3,3092569.7446198743,Self-employed,850.0,10000.0,0.5,287470.14722238976,MF_Stocks,3.0,0.1262700456649316,0.6416031032652407,0.1218769064565745,1.282435274950928,0,67.21272476377317,96.42852824062636,0.7569033762127815,low,1,2,2
8507,43.0,M,3,2696759.497906786,Salaried,621.6623747451586,66712.93890656435,0.2438242070545395,290963.2861341827,MF_Stocks,0.0,0.0790852839875178,0.4669720330263593,0.0408767826362128,0.0708558155586515,2,66.35879175285757,36.32796115683621,0.6177771631823435,medium,1,1,2
8508,30.0,F,2,542882.7864661432,Self-employed,522.8262244379217,10000.0,0.2504921621633518,725072.2721871245,MF_Stocks,0.0,0.0049230046051458,0.5280630338124004,0.0004855774182274,0.1957131045464605,0,77.8078581798487,19.897307723605145,0.6575969906187418,medium,0,2,2
8509,39.0,F,1,1608416.040486405,Salaried,579.0,17318.949009055606,0.195169154783526,218168.8860211645,Insurance,2.0,0.0730295932174131,0.7695796085424267,0.1674478889734756,0.1293797305911408,2,78.37350971445179,80.46949895398191,0.6027116044780191,medium,0,1,0
8510,37.0,F,3,1145752.1239771957,Self-employed,799.7747054560728,10000.0,0.2004943212133721,470213.2565378584,MF_Stocks,3.0,0.1960703742851944,0.8084690861129354,0.0151327645007235,0.3183552688238452,0,97.81248870356806,31.069131516853837,0.7502094159530491,low,0,2,2
8511,53.0,F,1,3049100.431857645,Business,733.0,15971.756383676306,0.2465757460184474,300385.85957809724,MF,0.0,0.186312886721179,0.6089049240122827,0.0251291312875934,0.4332695356849042,1,83.87168021926624,55.68273003484138,0.6992741716608463,medium,0,0,1
8512,53.0,M,1,1729967.615765804,Salaried,823.3309536828098,18563.83765575228,0.5,619191.3094665657,,2.0,0.2735710942443282,0.7589247443307174,0.0465255717084815,0.3559606975034919,0,83.0313702622149,63.03978908340022,0.7961496389496466,low,1,1,5
8513,46.0,M,2,909417.0569620254,Salaried,716.0,10000.0,0.5,231593.8693470232,MF,1.0,0.0675458762038127,0.6159075423803372,0.104108690507896,0.4006537140020092,0,92.94446635895387,29.774545095606094,0.7216085343269704,low,1,1,1
8514,38.0,M,3,874480.374649813,Salaried,734.0,10000.0,0.4578899764707193,66452.8372247117,MF,1.0,0.2193616828931748,0.5236044978136191,0.138523474744248,0.0386297766671028,1,81.00080268182488,46.52144406732148,0.6781131861026176,medium,1,1,1
8515,33.0,F,3,920274.552820676,Salaried,667.0,10000.0,0.1952275614809184,564658.6167427903,Stocks,4.0,0.3182138324653997,0.5840128628984159,0.1027786221377944,0.44132860157638,0,76.93385633141301,36.70605742135642,0.6663148172312331,medium,0,1,3
8516,46.0,M,1,1508881.67841681,Self-employed,428.84854463891406,20996.950707028445,0.1189100965274664,426052.6635458812,Stocks,2.0,0.517418476569839,0.2949967748727491,0.0429043054389147,-0.0033620080629695,1,72.53098546669405,67.56384021160947,0.5581590481509725,medium,1,2,3
8517,38.0,F,1,2446775.02332842,Salaried,850.0,10000.0,0.5,87486.92897823159,Insurance,1.0,0.0340016519420492,0.6548448720688383,0.0522544652529756,0.0755053881569935,3,46.72361835190216,70.2725876665872,0.6727709464385578,medium,0,1,0
8518,35.0,M,2,1754906.007581139,Self-employed,710.0,10000.0,0.316398609955435,291219.23588387115,Insurance,0.0,0.2765826807846897,0.7763551979900147,0.0490279318567902,0.1052387060535373,0,91.32740511678664,62.34266516572798,0.7568006098567792,low,1,2,0
8519,38.0,O,2,1989031.9304469863,Salaried,667.0,10000.0,0.1809074690591561,485453.84253886726,Stocks,1.0,0.3549370475542508,0.8295782010885353,0.0367323957036705,0.19247207024238,0,73.54087774611457,93.51664254177216,0.7411551376144269,low,2,1,3
8520,51.0,M,1,1612176.7896494488,Self-employed,627.0593250264444,13335.60457348116,0.5,257261.28789292093,MF,1.0,0.0024447803453657,0.7561776196149608,0.0862216834363231,0.0594699975403505,2,27.92708782603628,48.88844010679413,0.6426675668798276,medium,1,2,1
8521,52.0,F,1,627074.2583307532,Salaried,717.0,10000.0,0.1418190429585059,57968.15743590783,MF,1.0,0.4279876321582514,0.6703362154580793,0.0922815770997791,0.3502528780161936,2,74.26108500658975,39.56936497912685,0.5661052608342138,medium,0,1,1
8522,46.0,F,1,986356.0037621014,Self-employed,640.0,24994.950777349884,0.5,136450.73641555523,MF,1.0,0.1870215664414383,0.5704733561094106,0.2033576968674756,0.4335280092838769,1,101.14446798869774,41.37163619609555,0.6336852808272578,medium,0,2,1
8523,37.0,F,1,2764533.915433379,Salaried,438.4424649570079,49334.91129904667,0.1466657493549409,361757.8279167072,Insurance,0.0,0.2274950248605098,0.8196194510711058,0.0788984929406101,0.3504620951192538,4,51.61357463438223,57.974340223757736,0.4590204608489753,high,0,1,0
8524,38.0,M,3,1103149.5301770724,Self-employed,810.2733167453007,10000.0,0.2499286387907117,194299.1161332249,MF,3.0,0.0595102440250947,0.5997907757480839,0.0343040302714386,0.0819053926173229,2,90.82477736204532,72.21512298934528,0.6665885561044969,medium,1,2,1
8525,53.0,M,1,2197287.143368897,Salaried,781.0,37269.725422541786,0.1691350561036475,815398.4790823759,,2.0,0.0038507869486769,0.5092449519150272,0.0031266774502901,-0.0023473887614148,0,70.36105505697721,65.28303759998133,0.7850684549221773,low,1,1,5
8526,51.0,M,3,6000000.0,Salaried,504.1002132960386,10000.0,0.3615797378854765,658783.7965525007,Stocks,2.0,0.0228057575363654,0.6400904575371323,0.0165356681997072,0.402142628040796,1,85.63076999696966,54.73893872017694,0.7250342842416092,low,1,1,3
8527,58.0,F,2,3423986.3875465887,Self-employed,759.0,16566.897907656934,0.2595829868042289,753375.4354003668,MF,0.0,0.3160457955540133,0.8481870833755842,0.0881331614872544,0.55092523890055,0,85.68020301460759,28.690482268701533,0.7686881489678701,low,0,2,1
8528,31.0,M,1,1602865.784204501,Salaried,580.3419976884903,10000.0,0.5,397104.0585870741,Stocks,3.0,0.0675069329967272,0.8539022313447631,0.1834586905651721,1.3509205856559603,2,81.12900742831295,69.61533721152614,0.555479838264057,medium,1,1,3
8529,48.0,F,2,763687.8367287711,Business,587.1419057124832,10000.0,0.5,121877.01513123936,Insurance,1.0,0.0239355787653165,0.5503480231082273,0.0990436067613813,0.0922576659503804,3,25.014034264418303,50.987899803002,0.539758192457385,high,0,0,0
8530,36.0,F,2,719245.4280536593,Self-employed,800.0,10000.0,0.5,188130.94453135325,Insurance,3.0,0.2718012269989457,0.7614551510996818,0.0689874681546465,0.7356233680885254,0,98.99110277607868,17.118513197623095,0.7196297918553773,medium,0,2,0
8531,45.0,M,2,514676.1893457936,Salaried,843.9838899289219,10000.0,0.2637170184050479,6933.182727060525,Insurance,3.0,0.003133474609859,0.4023779480370146,0.0895332198418959,-0.0308957744338416,3,48.08204673614435,60.82808705985849,0.5899675552577166,medium,1,1,0
8532,47.0,F,1,979845.4931124238,Salaried,620.0,10000.0,0.3921021401355151,172007.31341453228,Stocks,3.0,0.232239359284182,0.5958171426479006,0.0813071778179957,0.7069883713356755,1,61.02629541988214,84.46576377908028,0.6130648793340203,medium,0,1,3
8533,34.0,O,2,1216030.0936063766,Self-employed,831.0018009377874,10000.0,0.1213408400238117,65371.29226788783,MF_Stocks,4.0,0.0098819515243325,0.713739256439283,0.009487846066902,0.0858755567586589,0,97.33244868616627,40.30168964951847,0.7638929854872294,low,2,2,2
8534,46.0,F,2,903275.8072466672,Self-employed,567.3848717223218,10000.0,0.1912532332182488,74393.69325649674,Insurance,1.0,0.0286564618444722,0.5770106981540598,0.1010505505535394,0.3671126855959068,3,53.48416413152496,95.35282304850998,0.5061773657108749,high,0,2,0
8535,45.0,F,1,806146.1538875072,Salaried,650.7776842623998,10000.0,0.1655896343600979,63620.02649272408,Stocks,4.0,0.0644812569279301,0.7033686869510394,0.1365044125359352,0.3482812365526252,3,47.914086090669336,44.55720240323578,0.5163729589169578,high,0,1,3
8536,55.0,M,1,851882.7974716716,Self-employed,592.0,10000.0,0.4414891501163482,109556.13196826262,Insurance,2.0,0.0927197661267136,0.5192191677328729,0.0501040561907362,0.1395220413996583,1,70.7059027814265,55.74097851453887,0.6420332731488045,medium,1,2,0
8537,46.0,M,2,1190314.5755481098,Salaried,830.5527958597575,10000.0,0.1835381851382666,36000.709630180056,,2.0,0.4450474987064311,0.5711532771706821,0.0050901764492513,0.1314497474485755,0,69.42813145679165,45.11055888856794,0.728590346600864,low,1,1,5
8538,31.0,M,1,2047169.512472338,Salaried,692.0,10000.0,0.3503955473927567,626427.0591481146,MF_Stocks,1.0,0.3891160747925488,0.5542443576845869,0.0803370844365402,0.0231038230779305,0,84.8928795846731,58.35073347110642,0.7464963396951588,low,1,1,2
8539,38.0,M,3,870788.6104695819,Salaried,744.0,10000.0,0.3450509089364503,354656.06216945424,,1.0,0.3645432125398855,0.6732928000264007,-0.0006001921412322,0.403479250691964,0,76.65430069481651,88.97590154241543,0.7290751558687045,low,1,1,5
8540,41.53722893275527,F,3,1499961.7018978992,Salaried,693.0,10000.0,0.199902831982884,45647.41931515184,MF_Stocks,0.0,0.3698789430976452,0.7243725392165034,0.0664752389626929,0.358187025516302,2,79.72028994387725,69.86001853544147,0.6009210407595793,medium,0,1,2
8541,55.0,M,3,2198266.4581795014,Salaried,793.0,10000.0,0.4525259762305378,331777.58617055527,,3.0,0.202311062464403,0.3592216683230396,0.0671541280181883,0.2733194572312589,1,76.7441825813842,24.06583707108902,0.6974337362911381,medium,1,1,5
8542,44.0,M,1,1896084.863708909,Salaried,736.0,10000.0,0.3409859345398626,687221.7731905926,,2.0,0.204359914007975,0.6622700101008535,0.006184185069327,0.3582618619924851,0,81.2799624756386,92.22368335330684,0.7667850607569925,low,1,1,5
8543,33.0,M,2,1160521.74317675,Self-employed,767.6328413206177,10000.0,0.425231006668716,152910.19744062144,Stocks,1.0,0.048501292406901,0.5151349082572692,0.0651714180302665,0.039198575765035,3,46.76845772002311,61.91500297005527,0.6040869622900055,medium,1,2,3
8544,32.0,F,3,694364.3411030542,Self-employed,751.0,10000.0,0.299817430398302,100179.61303493028,Stocks,3.0,0.4442755986859108,0.7637158396332888,0.0918916930628256,0.0360925973141357,2,70.33739308558722,32.51840676373338,0.6200845437545305,medium,0,2,3
8545,43.0,O,1,3530384.177533538,Salaried,665.0,10000.0,0.4183352137302658,422840.5829325751,Stocks,2.0,0.1609694919906037,0.7176789951775865,0.0412995921681295,0.2755766009945387,1,73.51586034886446,67.37699700995874,0.7302882415354985,low,2,1,3
8546,41.0,F,3,1727136.984791475,Self-employed,599.2273016744296,10000.0,0.5,462.0429489018003,Insurance,0.0,0.4784248513846932,0.5228187028137472,0.0199701584869387,0.5660179527842732,1,89.18369282868413,52.8811226139003,0.6211840744233611,medium,0,2,0
8547,41.0,M,2,1824916.6210500908,Self-employed,850.0,52898.25936242521,0.2209565191774128,226552.7803954557,MF,0.0,0.2157926538723216,0.762258328631946,0.0593680414072665,0.2366775668195255,1,79.06227737749428,47.134230115281525,0.7230846889657044,low,1,2,1
8548,41.0,M,1,458757.24838581856,Salaried,761.0,21668.989170678626,0.3479166571309166,156859.2568810202,Insurance,0.0,-0.0127847787783746,0.2695239580400682,0.1399015432060026,-0.0047780032973762,0,80.85005791969971,55.36467339797498,0.715834727474391,medium,1,1,0
8549,45.0,F,2,1515072.7684760918,Self-employed,618.529183175534,10000.0,0.5,113782.15121755056,MF_Stocks,0.0,0.0519883187628666,0.8367723006559502,0.0748715012558651,0.3644647065302695,1,87.14167905106532,78.85818874189829,0.6889922681322919,medium,0,2,2
8550,29.0,F,2,823633.8892863853,Salaried,642.0,10000.0,0.1884273186782217,53117.0277148138,,1.0,0.2783168285245614,0.6916190525819312,0.1127196399499544,0.164758949038381,1,81.97717424839064,67.41370933000492,0.6329493975585079,medium,0,1,5
8551,33.0,O,3,1061755.818242849,Salaried,674.0,10000.0,0.1738451299919217,52757.8043768991,Stocks,2.0,0.0578942257526243,0.8110337983040747,0.1014051106527922,0.4257382964809949,1,72.13096824235348,60.840925225915335,0.6449262427781658,medium,2,1,3
8552,36.0,F,3,1011105.6530304536,Business,713.8617723083423,10000.0,0.1998205831628435,132369.09681229957,Stocks,4.0,-0.0125210944728281,0.5245227513546339,0.0122758185129038,0.0719892538808005,0,79.93210591233003,95.57840181448714,0.7346992468999081,low,0,0,3
8553,46.0,F,2,381479.2693470207,Self-employed,792.0,10000.0,0.5,33814.90616253871,MF,0.0,0.2295148141607143,0.8009458508104268,0.0824147585030723,0.2805166629359065,0,54.36826119988888,78.97781867086871,0.7523537126238697,low,0,2,1
8554,41.0,F,2,1544723.2617646102,Salaried,786.0,10000.0,0.3797909585993347,124547.50133186772,Stocks,1.0,0.1418833019021411,0.5721772179524784,0.0956129538261141,0.2353948602743696,1,73.5914103435138,85.98893514992514,0.7082320176462342,medium,0,1,3
8555,43.0,F,1,746471.8620362871,Salaried,693.0,10000.0,0.5,216125.87964004112,,3.0,0.0020031291275869,0.4685083757165796,0.0804911852803317,0.1580074538171106,2,65.32712118905849,67.19959850799971,0.6272621144450258,medium,0,1,5
8556,38.0,F,2,1064069.8678446566,Salaried,715.7314297442045,10000.0,0.2648856913477843,89339.43581773998,Insurance,0.0,0.0437448341905349,0.83505753501702,0.0835243552444069,0.0226325793140393,1,70.47301392783541,47.57376835215258,0.6952305618410407,medium,0,1,0
8557,60.0,F,1,4704621.990880968,Salaried,670.0,17078.614992100105,0.5,148400.04700545993,Insurance,0.0,0.2206955803240929,0.4800044433117066,0.0427647556572889,0.3487317707575854,1,73.80251260638438,35.59602266704536,0.7198337458866758,medium,0,1,0
8558,37.0,O,2,688580.5654912823,Business,850.0,10000.0,0.1762832014128289,81144.80676264278,,1.0,0.0200595436273481,0.6612783672909431,0.2766891568875558,0.0472174244791651,2,96.8632125103649,84.69059812222605,0.6546673134962774,medium,2,0,5
8559,32.0,M,3,3227039.814417401,Business,789.3054631126217,78260.85352618223,0.5,1789996.5033084191,MF_Stocks,1.0,0.0065524818423044,0.9379410133644192,0.0131585961794119,0.2838832953322828,1,60.32414584460767,41.95665930245721,0.8198743400615022,low,1,0,2
8560,45.0,M,3,2046449.43878058,Self-employed,639.0,10000.0,0.2390276937423023,527462.540512295,MF_Stocks,4.0,0.3071210384192582,0.4412687972441647,0.0379309260100546,0.3109379001669453,1,69.99095219913968,58.04618839845163,0.6425168698586806,medium,1,2,2
8561,48.0,M,1,2275829.552983164,Business,700.0,50411.68278468672,0.2250871646310854,483987.4300468903,Stocks,1.0,0.2376223591069343,0.7528195237797223,0.0332346318788653,0.4448590608747149,1,53.94350908477786,47.9990088167,0.675741289812578,medium,1,0,3
8562,32.0,M,1,1239591.6975324736,Salaried,704.0,16771.26017587102,0.2600777111936722,397025.3166641832,MF,3.0,0.2607926017472366,0.7148057707531741,0.064926152422308,0.2776245201999359,4,58.41836092621975,57.77742576722089,0.5163179843965552,high,1,1,1
8563,38.0,F,3,1049537.3464859012,Salaried,677.0,10000.0,0.5,497665.8362976484,,0.0,0.0130966185377924,0.6400489739482347,0.0567661567991078,0.1034700456900533,1,83.48847864385552,51.52035267191444,0.703468732673065,medium,0,1,5
8564,40.0,M,3,3556891.278666252,Salaried,717.0,10000.0,0.1204135501846536,2000000.0,,2.0,0.3606679902849484,0.7462215053276161,0.0030992924564307,0.3158209479336636,0,75.73811214312931,37.45362384344756,0.789754154274718,low,1,1,5
8565,38.0,O,3,2719508.278991597,Business,850.0,59276.66702763374,0.3100032643292518,409551.9260973415,Insurance,1.0,0.1029382307953824,0.8186468298707266,0.0014147423299617,0.3297178249635145,1,88.8093222818881,75.7059931353711,0.7732543602782257,low,2,0,0
8566,28.0,M,1,4814798.45320287,Self-employed,692.0,61836.524048864354,0.2581934116187251,275228.2351118548,Stocks,5.0,0.5422022138031869,0.6571492531371337,0.1009569700058192,0.0204781041456733,1,80.13031969057268,43.09531600429193,0.7274318912779828,low,1,2,3
8567,28.0,M,3,1555640.8049524806,Salaried,730.1647277131462,10000.0,0.2287275473380884,27591.343396637098,,1.0,0.7049021648918842,0.7962468653354662,0.0771537721980005,0.4195486867377433,1,57.8267843674333,90.8024828121669,0.6511497189500093,medium,1,1,5
8568,36.0,M,1,2046788.6164808588,Salaried,751.0,20105.74925539824,0.4887337924715336,410595.74013440433,MF_Stocks,0.0,0.354403351069763,0.4084063701938685,0.1237154399718093,0.2621459966369492,1,65.77800565310602,33.81646532316104,0.6809618258485668,medium,1,1,2
8569,28.0,F,2,1708177.756423841,Self-employed,703.6184795820972,10000.0,0.5,982170.6813410524,,3.0,-0.0003780544069736,0.2831034564751442,0.215891091101861,0.0845140526100902,2,97.37180016082137,45.204744405057184,0.6481801254249828,medium,0,2,5
8570,48.0,M,2,673310.9552682485,Self-employed,674.9347782598404,10000.0,0.4258669471432227,422415.7941251512,MF_Stocks,2.0,0.0153549743667897,0.6454851338406573,0.1247496329153347,0.0400980363834125,1,97.8046214698175,44.1319457489999,0.6860082744002801,medium,1,2,2
8571,53.0,O,1,2616079.6902757767,Salaried,710.4853119406482,55700.98194703218,0.2725585261782553,387967.8062367621,Insurance,2.0,0.1478046615102607,0.6374563013831821,0.0783499545155185,0.4753336389167122,2,86.08110102128761,77.74044461841301,0.6428461833366095,medium,2,1,0
8572,30.0,M,2,2900079.954601175,Self-employed,850.0,10000.0,0.342149315018198,273643.7056001175,MF_Stocks,2.0,0.2679569429503604,0.8888132398122572,0.0957020960386071,0.0376784229292845,0,70.94812606653736,46.10389749392846,0.8244919724446563,low,1,2,2
8573,59.0,F,1,880355.632935575,Self-employed,850.0,17563.206327131888,0.3619873842848167,67851.90633944349,Insurance,0.0,0.4090844127437552,0.7407236795599074,0.0235494494643108,0.0211728694876522,1,76.69083551884141,63.1845898605717,0.7252333097139433,low,0,2,0
8574,39.00383100960022,M,2,1589968.677412197,Self-employed,733.5955207914296,10000.0,0.1193559852505786,142251.64357963688,Stocks,0.0,0.0249864635696054,0.4979729265421705,0.0802420816450156,0.0862218888724856,3,48.11801779139976,54.79261473783458,0.5652496518027088,medium,1,2,3
8575,49.0,M,2,634298.2300259834,Salaried,686.0,10000.0,0.5,52042.24568232443,Stocks,2.0,0.2995236817337172,0.920709624668053,0.0024751599737105,0.0324002885719241,0,59.77168952203839,34.288034756089694,0.7442070278449922,low,1,1,3
8576,34.0,F,2,3678872.619914175,Self-employed,850.0,10000.0,0.1387851059941188,61706.64123632352,,1.0,0.0335038455999398,0.5789347703071179,0.1270150570794921,0.1846330931323031,2,79.92948000358949,92.65157007319796,0.7043340643102327,medium,0,2,5
8577,53.0,M,1,1275180.7757605454,Self-employed,657.0,10000.0,0.352417413395222,235935.12225803925,Insurance,2.0,-0.0008687350138297,0.4964775952137277,0.041665616310961,0.0415422303422371,0,64.76763355524817,50.53493011608888,0.7215134737136637,low,1,2,0
8578,31.0,F,2,1518609.4147083894,Self-employed,648.0,10000.0,0.4078039661016179,850287.1878452478,Insurance,3.0,0.4025416608939202,0.5699459496289822,0.01924535245067,0.1648469625069364,1,60.26692114792261,70.02057658891968,0.6784472344549223,medium,0,2,0
8579,36.0,M,2,898707.1824312698,Salaried,807.0,10000.0,0.3648535955916732,210820.36973726947,,1.0,0.0598524998607705,0.7330527030147722,0.0991157736906153,0.3464169345904914,2,88.73194546318254,83.71828907887647,0.6634179733755541,medium,1,1,5
8580,36.0,M,2,2071019.7641939104,Business,642.2921775930923,24695.95060930265,0.3528870404035895,254524.46704441527,Insurance,1.0,0.4930153916756511,0.5744424734702802,0.011694361554757,0.4818523451766062,1,82.66310844749137,62.41837590938842,0.6438792246677276,medium,1,0,0
8581,39.0,M,2,992127.412023322,Self-employed,622.568515296207,10000.0,0.2007662990176656,348361.363821529,MF,1.0,0.5856150871153507,0.7635195181029003,0.0905386788372435,0.0231053164479157,1,69.14786647109568,58.23970705163571,0.6359784251334376,medium,1,2,1
8582,40.0,M,1,817210.2570162952,Salaried,850.0,17085.766282205535,0.5,87236.76535643934,Insurance,0.0,0.6400004491848141,0.7155915668388606,0.0718949003542112,0.0185895258919397,0,83.20382770928776,78.78962461246007,0.7769972212469279,low,1,1,0
8583,30.0,F,2,891406.128112647,Salaried,671.0,10000.0,0.2957250774379749,181283.5794740513,MF_Stocks,3.0,0.0931088454583195,0.7687453330533484,0.0507907311819348,0.4660661766336761,1,73.757589813683,91.5545522053126,0.6616598381061425,medium,0,1,2
8584,43.0,M,1,2268612.421892469,Self-employed,693.0,10000.0,0.2753582719405251,142496.32109731037,MF_Stocks,0.0,0.0198033521821454,0.599184743821768,0.0575727010450063,0.2318196630702441,1,83.33450230102648,66.52017516999771,0.6930283854804205,medium,1,2,2
8585,51.0,O,1,1696364.0191075157,Salaried,626.0,30207.075712769714,0.2981970893685063,683387.7511804438,MF,1.0,0.0464480665475457,0.4908064327760408,0.1045285868794974,0.018565379224316,3,76.81088770922294,42.24324298912531,0.5702647283945618,medium,2,1,1
8586,35.0,F,2,2719391.215932331,Salaried,769.0,10000.0,0.2555075747532112,418338.7845073756,MF_Stocks,0.0,0.0735751610324186,0.6192016896519962,0.1393502107096751,0.6705113798742088,2,94.99490706596718,37.49698553446248,0.6345951627409897,medium,0,1,2
8587,43.0,M,1,1462159.544914036,Salaried,779.617706357947,10000.0,0.2594300323092036,334952.540800934,MF_Stocks,1.0,0.2477592979766798,0.7434198978736537,0.1683434762985452,0.4423396987067244,1,71.71969513894088,37.50495195942817,0.6711091275819412,medium,1,1,2
8588,43.01481061418532,F,1,1804199.3210787096,Self-employed,746.0790784963706,10000.0,0.3614686778411902,1079059.4464658557,Insurance,1.0,0.1446315074994552,0.4354691531002204,0.0973413281633609,0.1164983739720878,3,49.05966920642527,61.03853851230135,0.6084296232914128,medium,0,2,0
8589,44.0,M,1,1180310.2659461289,Business,830.0,15198.362455278886,0.422939990949924,83389.41075570387,Insurance,0.0,0.1262808742368572,0.835199811949127,0.0364472314560863,0.3578187672341784,0,87.03973155362154,90.64076181915505,0.7892416106193099,low,1,0,0
8590,36.0,M,2,1844899.045376612,Business,652.0,10000.0,0.3715868500641233,112512.08285149426,Insurance,2.0,0.2756601811167248,0.6968451188243816,0.0762009188944064,0.2361351887377556,2,66.9330363683313,88.5307408147169,0.6279190671125852,medium,1,0,0
8591,55.0,M,3,940640.0824332793,Salaried,729.0,10000.0,0.2808661290132199,124703.61669454898,MF_Stocks,0.0,0.1495642475253633,0.6714712496564743,0.1148763464415177,0.2971924099258892,1,65.9611379656277,69.92130795924594,0.6648433008402492,medium,1,1,2
8592,38.0,M,2,1101543.6684110605,Self-employed,702.0,29710.388772689825,0.2079781967090229,203139.25216117877,Insurance,1.0,0.113111582605901,0.9473569170679774,0.0598657014359818,0.4109185413112863,0,51.01089304428029,51.1483079786392,0.7165038538093694,medium,1,2,0
8593,45.0,M,2,682744.3592750377,Salaried,697.0,10000.0,0.5,420697.2355089997,MF_Stocks,1.0,0.1294172820559894,0.8052412740478778,0.0399675031510158,0.6185216826133391,1,83.84630124320532,57.29231932864999,0.6745837939064775,medium,1,1,2
8594,43.0,M,3,2112950.879892811,Self-employed,709.0,10000.0,0.357063476933153,580328.5615040187,MF_Stocks,1.0,0.0422126859580386,0.5495614248082079,0.0954866801539791,0.0570357023633394,3,45.89170757739464,55.95220686647443,0.6071898407779017,medium,1,2,2
8595,31.0,F,2,2642844.736066082,Self-employed,511.6893870871994,10000.0,0.4567630293809008,107393.99257984584,MF_Stocks,2.0,0.0134223456518549,0.7551243499079753,0.092801517398957,0.165157950171555,2,57.23813219345983,69.31485779330166,0.6247106626117689,medium,0,2,2
8596,33.0,M,2,1076202.6033290485,Salaried,685.979700496569,10000.0,0.1077574958107392,83770.67526951407,Insurance,2.0,0.3526749375672242,0.8794359560810945,0.0007781314864168,0.0686242114992909,0,90.23234082642556,39.440422167582845,0.7138865830693828,medium,1,1,0
8597,32.0,F,2,2248189.606734533,Business,661.0,18977.34258476537,0.44909146001213,385247.5777204409,Insurance,1.0,-0.0102868450075803,0.7665700066403656,0.1179992287906325,0.326988204032513,0,92.6922414529827,73.11180944157644,0.7638987136039482,low,0,0,0
8598,44.0,F,3,1755104.016459389,Self-employed,585.5533361600977,10000.0,0.3172905651347345,106896.56157186053,,2.0,0.0877868113512182,0.7891313942743388,0.0652917374113174,0.3477445191659258,0,51.46634484274348,48.73302644649133,0.6958140128831721,medium,0,2,5
8599,29.0,M,2,365076.0899165861,Self-employed,705.0,10000.0,0.5,43375.38749328924,MF_Stocks,3.0,0.4877879432795173,0.74989702358333,0.0591092560977345,0.0582538673006753,0,71.93636527598294,61.017013010513786,0.7252270781443098,low,1,2,2
8600,34.0,F,1,3490221.931849991,Business,711.0,17714.58576815654,0.197950570034857,238273.3638210725,MF_Stocks,1.0,0.001306828233608,0.5752955918121377,0.1154951171064357,0.0093498716443473,0,81.209013400323,43.443964232921154,0.7700131742944484,low,0,0,2
8601,44.0,M,2,1720698.114257624,Self-employed,619.0,26313.9123721992,0.460987812337617,2000000.0,Insurance,0.0,-0.003334930963084,0.6133296887556173,0.0342005243820213,0.0792743798502886,0,74.43466986397964,41.84005326803474,0.7809583901100541,low,1,2,0
8602,60.0,O,1,673124.1385860333,Salaried,515.7947921523001,13802.753194089431,0.3423444013932006,95082.68591660904,Insurance,2.0,0.1377272219584545,0.3548767859675333,0.0982346692792926,0.2291240526065677,1,90.62172059100963,50.71233660377382,0.5827227103459962,medium,2,1,0
8603,52.932375356908175,F,2,4635980.318792095,Salaried,686.5278580191781,10000.0,0.3622585180021423,1434911.5030042192,MF_Stocks,0.0,0.0873230495933798,0.5616080318988302,0.1073029296055744,0.394800283369263,0,84.66393891911262,50.96481808555656,0.8033026730695288,low,0,1,2
8604,39.0,M,3,2188076.392031481,Self-employed,532.1042078111105,10000.0,0.3032457009164447,43212.28089768151,Stocks,0.0,0.4464154694810821,0.8118317056806869,0.1115037555973311,0.7506652641069855,0,84.18372024546528,86.27602850232665,0.6555460891911357,medium,1,2,3
8605,44.0,F,1,1243156.7707240714,Business,785.8385656261878,23501.74281346757,0.2270153934871771,361731.1813176844,MF_Stocks,3.0,0.0013247480986276,0.8421133493398958,0.0826873095482097,0.2100054103522639,3,77.43026468515207,50.905329298068025,0.6144820629663924,medium,0,0,2
8606,32.0,M,1,1552485.0859055428,Business,777.0494740598666,10000.0,0.3374241772968008,378524.87826924986,Insurance,0.0,-0.0049169417047826,0.4357839662977501,0.117194804302554,0.0403437496860628,2,30.768807112533253,60.41591565591855,0.649986658049419,medium,1,0,0
8607,38.0,F,2,410141.3767928868,Salaried,654.0,10000.0,0.1096024987793002,4949.501849029378,Stocks,0.0,0.0718656229934284,0.5848815285817557,0.0766973200631388,0.239459225527378,1,97.53546952511454,98.0171372172669,0.6308513009515886,medium,0,1,3
8608,41.0,M,2,1564229.7496459528,Self-employed,642.1482179371654,10000.0,0.3085460030247841,49185.482916242174,MF_Stocks,4.0,0.0025401214247446,0.5282629808757934,0.005009625965543,0.0285360650496878,2,46.35958782665234,61.88794910928773,0.6198099953572207,medium,1,2,2
8609,47.0,O,1,1509301.7117261903,Salaried,677.0,10000.0,0.2483560313878791,286975.9171865912,Insurance,2.0,0.1876567826612348,0.8081287415252156,0.0317115454341136,0.3934861508494464,1,43.160233479344825,8.423418240171955,0.6476592605244857,medium,2,1,0
