customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,familysize,numchildren,numelders,numadults
7435,42.0,M,3,1798887.0265112342,Salaried,717.0,10000.0,0.198089167317805,120318.54144127255,MF,2.0,3,1.0,0.0,1.0
7436,45.0,F,2,2848149.9325421588,Business,800.9450542524559,51830.20556772916,0.5,40688.657357911005,Stocks,1.0,5,1.0,0.0,4.0
7437,42.0,F,3,405637.43158304103,Self-employed,753.0,10000.0,0.34541220287326596,93359.66137816865,Insurance,1.0,1,2.0,0.0,1.0
7438,39.0,M,1,397656.9674023364,Salaried,754.3128570363057,10000.0,0.12886069288749197,102792.83765528597,None,1.0,4,2.0,0.0,4.0
7439,34.0,F,1,1122316.2130729689,Business,544.3542678173384,45143.139414487094,0.08139289360177687,564291.7105565066,Insurance,0.0,2,1.0,0.0,1.0
7440,36.0,M,2,1110546.9277417748,Salaried,738.0,24380.02296958286,0.4320537694071554,728936.1365818026,MF_Stocks,1.0,4,1.0,0.0,4.0
7441,45.0,F,1,596821.0681926075,Salaried,622.0,10000.0,0.12207830913131495,152866.69142012403,None,1.0,3,2.0,0.0,5.0
7442,32.0,M,1,1248740.699046267,Salaried,634.0,10000.0,0.272799878691166,496054.4189512973,MF_Stocks,3.0,2,0.0,0.0,1.0
7443,63.0,M,2,2090800.3880177187,Business,850.0,69520.91154703681,0.2679567230017498,1070103.7868523453,Insurance,3.0,1,1.0,0.0,1.0
7444,47.0,M,1,798843.3216678655,Salaried,651.0,41535.84150723488,0.3824431499590794,130170.27447449803,MF,1.0,2,0.0,0.0,2.0
7445,37.0,M,1,1851545.7216614767,Salaried,755.0,48667.42150602569,0.31665207638516885,661473.3094598734,MF_Stocks,2.0,1,1.0,0.0,1.0
7446,61.0,M,2,2617629.3056602706,Business,732.0,10000.0,0.4399756071993388,170734.95905461622,MF,1.0,3,0.0,0.0,3.0
7447,50.0,F,3,5715899.928102393,Salaried,778.0,49465.580034920415,0.1040571771894683,1376302.5978570331,None,3.0,2,0.0,1.0,1.0
7448,48.0,M,2,997747.880119,Business,644.0,10000.0,0.16682966146356334,248004.99722904124,Stocks,3.0,6+,1.0,0.0,5.0
7449,32.0,M,1,4760241.51378399,Self-employed,638.0,63268.419001885915,0.08171623354993991,1707029.6589169595,None,1.0,4,2.0,0.0,4.0
7450,33.0,M,3,503170.7234104245,Business,525.0574828176674,10000.0,0.27073560708674155,110404.11387384604,MF,1.0,2,0.0,0.0,2.0
7451,36.0,F,2,717366.4211602709,Salaried,670.0,10000.0,0.5,312378.59434969834,Insurance,2.0,1,0.0,0.0,1.0
7452,32.0,M,2,1155384.592985635,Salaried,627.0,19797.63647586104,0.4494003764918438,75039.73662755598,Stocks,3.0,4,1.0,0.0,4.0
7453,35.0,M,2,921862.2267757923,Salaried,678.3788615352405,10000.0,0.11895120640598991,503513.353192084,MF,0.0,5,1.0,0.0,5.0
7454,44.0,M,2,1760340.9333106535,Self-employed,704.2971412829615,48767.419774921604,0.5,114699.1105703888,Insurance,0.0,3,1.0,0.0,2.0
7455,59.0,M,3,3670158.92918295,Salaried,794.6949467065948,49815.73448187087,0.4042907237033898,496628.75951489166,MF_Stocks,3.0,2,0.0,0.0,4.0
7456,57.0,F,3,2264431.7729196893,Salaried,671.0,10000.0,0.40240241321791637,2000000.0,MF,2.0,3,1.0,0.0,1.0
7457,35.0,M,2,819750.2637401215,Business,781.0,10000.0,0.40633942747802104,102108.29486790374,MF_Stocks,3.0,6+,1.0,0.0,5.0
7458,38.0,F,2,1307525.6196967405,Salaried,793.0,10000.0,0.272677721580282,151783.91246193138,None,0.0,2,0.0,0.0,2.0
7459,49.0,M,3,2400945.044281545,Self-employed,671.3209265047532,40667.12543966112,0.05,837213.4246047257,None,1.0,2,0.0,0.0,2.0
7460,33.0,M,2,3686394.3188917665,Self-employed,654.0,28092.491883458533,0.1416151459895897,1427559.1649974308,MF_Stocks,1.0,3,0.0,0.0,1.0
7461,36.0,F,2,655735.3798888129,Business,617.0,17663.399867264532,0.30915424052523227,474963.5505618376,Insurance,1.0,2,0.0,0.0,2.0
7462,50.0,F,1,675300.4191919587,Self-employed,729.4014966216971,10000.0,0.2554843544466524,166152.78252356272,Insurance,4.0,2,1.0,0.0,1.0
7463,34.0,O,1,1042129.7419854446,Salaried,798.0,12735.38934531884,0.5,45712.697597044906,None,1.0,3,1.0,2.0,1.0
7464,33.0,M,3,5143442.216789494,Salaried,651.0,10000.0,0.5,252267.55964885026,None,3.0,2,0.0,0.0,1.0
7465,49.0,F,1,3397716.5740889395,Salaried,668.9935579641933,10000.0,0.289927297351631,310114.8862691056,MF_Stocks,0.0,1,0.0,0.0,1.0
7466,63.0,F,1,3295966.698166791,Self-employed,547.0108980370409,23014.23759614485,0.5,429195.49850277894,None,0.0,4,0.0,1.0,4.0
7467,31.0,F,2,2462617.8374676723,Salaried,630.0,17431.75432449234,0.2579686136134024,813904.483556036,MF_Stocks,3.0,1,1.0,0.0,1.0
7468,50.0,M,1,1660769.2303165991,Business,738.0,10000.0,0.1650735670188216,606443.2507941088,Stocks,1.0,2,0.0,2.0,2.0
7469,34.0,F,3,1738009.3889545598,Salaried,546.4184033778391,10000.0,0.26595781699272547,260990.02713696842,MF,1.0,5,0.0,0.0,5.0
7470,36.0,M,1,505138.9604139369,Business,664.0,10000.0,0.2876935414596817,43438.49803415074,MF_Stocks,0.0,3,0.0,0.0,2.0
7471,49.0,F,3,3089736.7311505177,Salaried,594.0,10000.0,0.05,2000000.0,Stocks,3.0,4,0.0,1.0,4.0
7472,46.0,M,3,2628695.835532807,Self-employed,752.2606448953078,10000.0,0.05,1713831.7942055513,Insurance,4.0,1,2.0,0.0,3.0
7473,54.0,M,2,2743045.9041284644,Business,769.0,10000.0,0.11113805796984116,264787.7168018809,Stocks,1.0,2,0.0,0.0,5.0
7474,61.81287564415821,O,1,952096.6589954857,Salaried,706.0,10000.0,0.14847533527911624,122450.86878567698,MF_Stocks,2.0,3,1.0,0.0,3.0
7475,38.0,M,2,2465251.069765979,Salaried,826.6633479807675,10000.0,0.20703951606873164,134993.65175319626,MF_Stocks,1.0,2,0.0,0.0,1.0
7476,53.0,F,1,2192972.1905271644,Self-employed,513.4070363183065,14951.135822590004,0.43495195695400996,179630.2603703269,Insurance,2.0,5,1.0,0.0,5.0
7477,33.0,F,3,674132.4558265975,Salaried,502.4819060258016,10000.0,0.40291558092059016,1514412.7553050537,MF_Stocks,1.0,5,0.0,0.0,4.0
7478,49.0,M,3,1337522.1773278983,Self-employed,782.0,10000.0,0.216050893269209,1751618.7161834843,Insurance,1.0,3,0.0,0.0,3.0
7479,45.0,F,2,2199467.695900179,Salaried,616.7570393499649,64318.129759320494,0.1669911835410262,955265.2283419025,None,2.0,4,0.0,1.0,4.0
7480,37.0,M,2,1017510.467349989,Business,499.692408610906,10000.0,0.2335995746471736,105987.75729954657,MF_Stocks,3.0,2,0.0,0.0,2.0
7481,36.0,M,1,1254988.4257491776,Self-employed,785.0,15501.589360015278,0.2411345652898041,7859.752298481757,MF_Stocks,1.0,2,0.0,0.0,2.0
7482,30.0,O,3,652049.5571888112,Salaried,779.0,10000.0,0.24670984277918676,611640.9705916429,Insurance,3.0,1,0.0,0.0,1.0
7483,32.0,M,1,422639.46807854506,Salaried,726.0,10000.0,0.28036975301511335,62576.2938443316,MF_Stocks,1.0,1,0.0,0.0,1.0
7484,41.0,M,2,494324.00947252475,Self-employed,780.6863129264767,10000.0,0.2790852489640345,13798.094021190751,MF,1.0,2,0.0,0.0,2.0
7485,42.0,M,2,695886.7694096002,Business,702.0,10000.0,0.3797900998920855,2221.667689510391,Stocks,1.0,2,0.0,0.0,2.0
7486,32.0,F,1,1198395.8120334202,Salaried,663.0,10000.0,0.12741182164869072,183262.95130667143,Insurance,3.0,2,1.0,0.0,1.0
7487,54.0,M,3,2095047.0762250624,Business,824.0,43841.65125227268,0.26160545138525276,314698.4679223428,MF,1.0,3,0.0,0.0,1.0
7488,37.0,M,3,736485.6755255689,Salaried,602.0,16107.019789759388,0.06932537305659348,56309.67484772041,None,0.0,5,1.0,0.0,1.0
7489,38.0,M,3,3501716.132770367,Business,528.866641294251,10000.0,0.5,748332.9109603107,Insurance,0.0,4,0.0,0.0,2.0
7490,33.0,F,1,614630.335410154,Self-employed,509.8132304492582,10000.0,0.2686724281594251,433380.55712932843,Insurance,0.0,3,0.0,0.0,2.0
7491,31.0,M,2,2704870.341350097,Salaried,632.0,10000.0,0.16131701102414447,1963054.5122898961,None,1.0,2,0.0,0.0,2.0
7492,46.0,M,2,1667230.8312066388,Salaried,813.0,10000.0,0.5,10218.44986219479,None,1.0,2,1.0,0.0,2.0
7493,59.0,F,1,3539168.1664099516,Salaried,739.942642908849,58747.485506104684,0.11182565057801391,252193.1457021226,MF_Stocks,0.0,5,1.0,1.0,3.0
7494,36.0,M,2,1864536.9397506458,Salaried,754.4788081453188,19755.738343392564,0.18069341822777307,118248.09849104901,Stocks,1.0,2,0.0,0.0,2.0
7495,37.0,F,1,793895.8184941162,Salaried,588.2312610957493,10000.0,0.4082181334145052,371903.0193087901,Insurance,1.0,4,0.0,1.0,4.0
7496,52.0,F,1,537377.9072481805,Self-employed,690.0,10000.0,0.2534025267607742,169682.34936064683,Insurance,1.0,1,0.0,0.0,1.0
7497,47.0,M,2,1728043.6641927138,Self-employed,793.0,10000.0,0.1908625443781157,276454.83839701593,Insurance,2.0,2,0.0,0.0,2.0
7498,37.0,O,3,814768.1318151237,Salaried,496.19576048132905,10000.0,0.05,88744.17349119754,Insurance,0.0,3,0.0,0.0,2.0
7499,51.0,M,2,1110610.7689037665,Salaried,834.0,10000.0,0.25097909036143723,622184.5335592635,MF,3.0,3,0.0,0.0,3.0
7500,54.0,M,2,720960.449592331,Salaried,735.0,10000.0,0.36361637867751595,1258498.8455400656,MF,1.0,4,0.0,0.0,4.0
7501,50.0,M,1,685534.3126187477,Self-employed,570.0,10000.0,0.4400184015665851,12452.56472116602,MF_Stocks,1.0,4,0.0,0.0,3.0
7502,37.0,M,3,4522577.607186127,Business,607.0210728836621,10000.0,0.18324069369964846,78896.64772110202,Stocks,1.0,4,1.0,0.0,4.0
7503,44.0,M,3,1290501.4747108524,Business,690.8683412727728,10000.0,0.15341660970687862,43766.108983645834,MF,2.0,6+,0.0,0.0,2.0
7504,42.0,M,3,1815538.4740026419,Salaried,595.0,10000.0,0.05,500774.05962071643,MF_Stocks,3.0,4,0.0,0.0,3.0
7505,48.0,M,3,2151529.730550926,Business,738.8144085540202,22955.30459310538,0.25700117696957475,210651.43294766004,Stocks,3.0,1,0.0,0.0,3.0
7506,34.0,M,2,2487207.4456941886,Salaried,508.59055780777913,19174.90935511164,0.22682535975837687,1487342.9691664085,MF,0.0,5,2.0,0.0,5.0
7507,52.92150554207036,F,3,1799234.540380096,Self-employed,727.0,10000.0,0.21622845944291844,606203.4092274283,Insurance,1.0,2,0.0,0.0,2.0
7508,33.0,M,3,2573826.7731093513,Salaried,547.3462294051413,10000.0,0.05,1270695.193854627,MF,3.0,2,1.0,0.0,1.0
7509,43.0,M,1,1844601.691285379,Salaried,694.0,10000.0,0.17863230142745334,142369.68092327428,Insurance,0.0,5,1.0,0.0,5.0
7510,45.0,M,2,2361430.4621769204,Salaried,583.0,19013.867667601004,0.45597462363690894,687992.2847040613,Stocks,5.0,1,2.0,0.0,1.0
7511,48.0,M,1,2232964.976522974,Salaried,772.9175109728219,10000.0,0.5,255695.98353138127,Insurance,0.0,2,0.0,0.0,2.0
7512,52.38215286504454,O,1,3177097.633762509,Salaried,625.0,14279.003385330478,0.14493725117957323,322278.102924464,MF_Stocks,1.0,2,1.0,0.0,2.0
7513,49.0,M,1,2028127.3045167448,Self-employed,660.0,10000.0,0.05889635294655215,152226.88429322225,Stocks,1.0,4,0.0,1.0,3.0
7514,35.0,O,2,2370478.8175075236,Self-employed,772.0,29197.839621521143,0.15810761867407103,1755927.771994832,MF_Stocks,3.0,1,1.0,0.0,1.0
7515,55.0,F,1,3435658.7098118286,Self-employed,580.5697190387015,31335.954953325567,0.14812678797104534,1522636.1274374078,None,1.0,4,0.0,2.0,4.0
7516,34.0,M,2,3608422.4880723394,Salaried,717.0,20031.932911081105,0.2913590245236409,2000000.0,MF_Stocks,0.0,1,0.0,0.0,1.0
7517,45.0,M,2,2332121.302747712,Business,653.1557137475438,10000.0,0.08959154146275113,170019.5221241089,Stocks,0.0,4,0.0,0.0,4.0
7518,34.0,F,1,1050054.4769907333,Salaried,656.8433376782839,16554.67023507,0.16453086871372322,77637.28175722175,None,2.0,3,1.0,0.0,2.0
7519,52.0,F,2,1859000.2273881212,Salaried,789.2802748780662,10000.0,0.4535168377885761,1098809.2609993175,MF,1.0,2,0.0,0.0,2.0
7520,34.0,F,1,510047.3470478562,Self-employed,652.7210305220462,10000.0,0.05,78772.15170760315,MF_Stocks,1.0,1,0.0,0.0,2.0
7521,46.0,F,3,2002581.610405781,Salaried,545.175085231188,10000.0,0.1396315661065464,71811.70362896683,MF_Stocks,1.0,6+,1.0,0.0,6.0
7522,38.0,M,1,1537628.813255079,Business,792.4713926183157,10000.0,0.19570757146601592,202775.305081896,MF,0.0,3,0.0,0.0,3.0
7523,44.0,O,2,930035.3254322198,Self-employed,659.0,22061.33442248253,0.27113660553298685,426425.0520243199,MF_Stocks,1.0,1,0.0,0.0,1.0
7524,34.0,M,1,2697172.15834768,Salaried,620.2614072342175,16554.775843606887,0.1764181674853943,817965.294402435,None,2.0,1,0.0,0.0,1.0
7525,53.0,M,2,1696585.2337175794,Self-employed,779.1230132037605,10000.0,0.130772578671719,99857.15955612478,Insurance,2.0,4,0.0,0.0,5.0
7526,33.0,F,2,1054871.9210205222,Salaried,681.8602321699653,14103.692936161528,0.22532857964012,173885.65743959887,Insurance,1.0,2,1.0,0.0,1.0
7527,30.0,M,2,1727549.1175945702,Self-employed,722.0,10000.0,0.14455020387404657,378260.6659104061,MF,2.0,2,0.0,0.0,1.0
7528,39.0,F,2,1755356.5282316925,Business,814.33921265142,46099.43225387105,0.3024889848349526,460414.505623519,Stocks,0.0,3,0.0,0.0,3.0
7529,52.0,M,2,2873486.425339144,Salaried,849.2325530161529,49301.22563550678,0.453016984180214,869254.0692237242,None,1.0,4,0.0,1.0,4.0
7530,47.72570570367255,F,1,449104.3546591465,Salaried,668.0,10000.0,0.0690168154472036,802609.4028402016,None,3.0,4,0.0,1.0,4.0
7531,46.0,F,1,1852199.3228396012,Business,555.6269847633554,10000.0,0.5,65989.58874990408,Stocks,0.0,2,0.0,0.0,2.0
7532,34.0,F,2,4185670.1266078274,Self-employed,550.811079309356,10000.0,0.42845539502372676,1259497.2922858545,MF_Stocks,0.0,6+,1.0,0.0,6.0
7533,57.0,M,2,2486883.417052996,Self-employed,745.0,54472.072210933846,0.5,1657683.077750202,Insurance,2.0,4,0.0,1.0,4.0
7534,40.0,M,3,1680519.6045681569,Self-employed,494.2614268480869,10000.0,0.22805926341083294,81498.82981280616,Insurance,1.0,2,0.0,0.0,2.0
7535,40.0,F,2,1023986.2088365057,Self-employed,850.0,10000.0,0.13655698016565604,52523.63222481022,MF_Stocks,1.0,1,0.0,0.0,3.0
7536,41.0,M,3,1162232.6507066763,Salaried,649.0,10000.0,0.39698814453478765,102725.25899894157,MF,1.0,3,0.0,0.0,3.0
7537,47.0,F,3,1840523.3323295086,Self-employed,668.0,10000.0,0.09760682299327696,629925.594792147,Insurance,3.0,6+,0.0,0.0,6.0
7538,32.53485151289195,F,2,3882320.929927212,Business,793.2430364358257,17847.011894303207,0.34064330289687533,1143866.4278217577,Stocks,0.0,2,4.0,0.0,2.0
7539,43.0,F,2,859775.0496464951,Business,679.9360128607761,10000.0,0.16714107473007903,232164.1356557997,Stocks,0.0,2,0.0,0.0,2.0
7540,35.0,F,1,1150493.6119096924,Salaried,609.0,18145.657624288764,0.30496322051068914,37248.830957140155,None,1.0,4,0.0,0.0,4.0
7541,33.0,F,2,560245.739354395,Self-employed,581.0,22873.40174481854,0.20998542330232617,156046.5775535587,None,1.0,3,2.0,0.0,1.0
7542,39.0,M,2,2359273.92905257,Salaried,702.0,10000.0,0.33039062888962434,2000000.0,MF_Stocks,0.0,3,0.0,0.0,3.0
7543,31.0,M,3,653283.3648788652,Salaried,721.2193374956,10000.0,0.40445279460958333,2000000.0,MF,1.0,3,0.0,0.0,3.0
7544,28.0,F,2,1735631.1361342685,Self-employed,571.0,10000.0,0.1727841214950806,1092484.6303743438,Stocks,1.0,3,0.0,0.0,3.0
7545,30.0,M,2,1469655.0813847804,Salaried,657.0,10000.0,0.3384610382385402,1097617.4280421438,MF_Stocks,2.0,2,0.0,0.0,2.0
7546,44.0,M,1,3332104.63691263,Salaried,759.0,20084.74355214161,0.5,2000000.0,None,1.0,3,0.0,2.0,3.0
7547,36.0,F,2,1638414.660315136,Business,728.4513425086018,48751.49569192776,0.16529867315338845,295694.1419548036,Stocks,1.0,2,0.0,0.0,2.0
7548,38.0,M,2,876035.2404992793,Business,484.5808694228767,10000.0,0.07422226446502059,85977.22346907997,MF_Stocks,0.0,2,0.0,0.0,2.0
7549,44.0,M,1,1335148.1481359347,Salaried,850.0,10000.0,0.06843377891226732,80472.72894577478,None,2.0,3,0.0,0.0,3.0
7550,47.792753690218035,O,2,2744463.908371951,Salaried,674.0,41360.94208207645,0.19190818903125362,1678085.132465166,None,0.0,3,0.0,1.0,3.0
7551,39.0,M,2,1525594.2779699212,Self-employed,490.3319472807846,10000.0,0.1418588324631274,101914.06946675666,Stocks,0.0,1,0.0,0.0,2.0
7552,54.0,M,2,2602078.100408944,Salaried,746.0,38815.7603344827,0.27471286084252167,439562.41697065876,Stocks,1.0,2,0.0,0.0,2.0
7553,49.0,F,2,3189511.11274815,Self-employed,793.95918963921,10000.0,0.13492164557463823,215535.35010348377,MF_Stocks,1.0,3,0.0,0.0,3.0
7554,59.0,F,2,3429960.0817426825,Self-employed,637.0,20690.01086451562,0.08717976917050942,238023.89073744343,None,4.0,2,0.0,1.0,4.0
7555,35.0,M,2,1825618.8811004763,Self-employed,574.788314143302,10000.0,0.05,111706.9367761412,MF_Stocks,1.0,4,1.0,0.0,3.0
7556,34.0,M,3,876383.5723048239,Salaried,829.0708792377205,10000.0,0.43485592269187306,177288.78402440777,Insurance,0.0,2,0.0,0.0,2.0
7557,47.0,M,1,869114.8972329124,Self-employed,652.7770291315768,10000.0,0.11931232885271655,155808.70814085216,None,1.0,3,0.0,0.0,3.0
7558,57.0,M,2,1171425.2001582605,Self-employed,810.0,10000.0,0.23752149187137295,457094.43870417395,Insurance,3.0,4,0.0,0.0,4.0
7559,39.0,F,1,823016.3692257068,Salaried,682.0,12839.740662576693,0.3700606268209106,183534.18400863145,None,1.0,2,0.0,0.0,1.0
7560,46.0,O,2,2080816.7074519007,Self-employed,597.0605533447529,10000.0,0.07235943940531847,114750.52291545949,Insurance,3.0,1,0.0,2.0,3.0
7561,58.0,F,3,5152033.586334609,Salaried,703.0,63804.186683968794,0.24334394859272035,2000000.0,None,5.0,6+,1.0,1.0,6.0
7562,42.0,F,2,562634.6222071109,Business,602.0,10000.0,0.42209793048071337,12984.771947593554,Insurance,0.0,4,0.0,0.0,4.0
7563,34.0,M,3,1564565.2352847862,Salaried,687.0,10000.0,0.5,409193.4333030069,MF_Stocks,0.0,1,2.0,0.0,1.0
7564,43.0,M,2,998585.1675447547,Business,709.9685495843386,10000.0,0.1774996759210414,142261.5832340974,MF,4.0,3,0.0,0.0,3.0
7565,37.0,F,2,2947920.5040223,Salaried,565.4249033517009,18057.793090178842,0.0581847230062512,450114.79619309877,Stocks,1.0,5,1.0,0.0,5.0
7566,36.0,M,2,1763371.9273761543,Self-employed,793.0,10000.0,0.2891665158751958,71902.12679924027,Stocks,2.0,4,1.0,0.0,4.0
7567,33.0,F,1,1305528.508964849,Salaried,694.06513533125,18207.42118688935,0.2223430550817236,201395.82851268825,MF_Stocks,2.0,1,2.0,0.0,1.0
7568,31.0,M,3,1703098.315727826,Salaried,802.6975090885036,44436.3888890681,0.13062545418089697,137995.61742776062,MF,2.0,1,1.0,0.0,1.0
7569,44.0,M,2,2898786.595394367,Business,651.876849018561,10000.0,0.2647555208191796,129729.88021061418,Insurance,1.0,5,0.0,0.0,5.0
7570,56.0,O,1,1945307.9460366194,Self-employed,495.517989545196,31835.558258771456,0.09589668293345704,1203403.825467525,None,1.0,2,0.0,0.0,2.0
7571,28.0,M,1,3524058.867631808,Self-employed,682.012740906021,10000.0,0.21191367434765526,1354762.3144573995,MF_Stocks,1.0,1,1.0,0.0,1.0
7572,40.0,M,2,2694999.8865630706,Business,583.0,10000.0,0.18641639909853963,1311152.7569832015,None,1.0,5,0.0,0.0,5.0
7573,44.0,M,2,517351.8679716364,Business,628.0,10000.0,0.25332751607590565,47879.692276257294,Insurance,1.0,5,0.0,0.0,5.0
7574,58.0,F,2,4390059.630971588,Salaried,736.0,67221.42759072596,0.4422728433737068,1581504.040747987,MF,1.0,4,0.0,1.0,4.0
7575,51.0,F,2,789005.2471524982,Business,710.6520865884735,18002.383834491222,0.09834206189101251,177244.99983045834,Insurance,0.0,2,0.0,0.0,2.0
7576,47.0,M,1,2273693.826232699,Salaried,697.0,65649.86165150774,0.4298544112866239,377533.815938221,Insurance,1.0,4,1.0,0.0,4.0
7577,33.0,M,1,953172.6413645876,Self-employed,601.0,21586.94012167914,0.33658249353833974,550526.8798004433,None,3.0,1,1.0,0.0,1.0
7578,35.0,O,1,1058066.4139792742,Salaried,742.0,10000.0,0.35853784993235005,5775.52055040218,Insurance,0.0,3,1.0,0.0,3.0
7579,61.0,M,2,3385394.388295076,Salaried,757.0,65662.62424224321,0.4482591233597608,1975391.9475963565,Stocks,0.0,2,0.0,2.0,2.0
7580,32.0,F,1,968166.8241023532,Salaried,675.0,44010.429562076235,0.10699143797710695,112047.30458030662,Stocks,3.0,2,0.0,0.0,1.0
7581,35.0,M,2,3249717.769845295,Salaried,850.0,25607.470245516604,0.22588871166475114,158632.04022928415,Stocks,0.0,2,0.0,0.0,2.0
7582,59.0,M,3,6000000.0,Salaried,707.0,10000.0,0.3811755745938659,902389.5110577246,Insurance,2.0,2,0.0,0.0,2.0
7583,32.0,M,2,548785.9193384426,Business,850.0,10000.0,0.07725231425065474,146203.7750352204,Insurance,0.0,2,0.0,0.0,2.0
7584,51.0,M,2,1786040.2669579869,Salaried,647.0543747810809,10000.0,0.4598287345198013,1944729.106386114,Insurance,2.0,3,0.0,2.0,3.0
7585,48.0,F,1,2092607.3738243876,Self-employed,748.9279212022828,10000.0,0.15210656429107156,20486.522094813918,None,1.0,4,0.0,1.0,3.0
7586,44.0,M,1,2016182.8773350702,Salaried,703.0,64753.18470841475,0.1146446410823745,444788.2374026322,MF_Stocks,1.0,1,0.0,0.0,1.0
7587,30.0,M,1,653896.0413690694,Salaried,850.0,21473.678795661926,0.5,105640.03468452654,None,2.0,3,2.0,0.0,1.0
7588,58.260761892007885,M,2,585965.5426436751,Salaried,820.3882487760109,58587.68811320191,0.1493611826677261,174307.51044964514,Insurance,0.0,3,0.0,0.0,3.0
7589,34.0,F,1,346493.816115475,Self-employed,542.1723614944198,19299.182204888173,0.131023899868706,151244.80229172323,None,1.0,2,1.0,0.0,1.0
7590,54.0,M,1,533677.9740060553,Self-employed,553.7288307130425,10000.0,0.16029006762696277,77493.05419195112,Insurance,0.0,3,0.0,0.0,3.0
7591,49.01876222673911,F,2,3697300.559617939,Salaried,809.7925109612881,10000.0,0.4397610041371962,1296413.2270343103,Insurance,1.0,3,1.0,0.0,3.0
7592,58.0,M,1,2711200.277398182,Salaried,692.0,10000.0,0.45965865394575417,842974.2377306658,MF_Stocks,2.0,3,0.0,1.0,3.0
7593,48.0,F,2,2930663.9709503,Self-employed,733.0,10000.0,0.13476763190527094,496815.50915313105,MF_Stocks,0.0,2,0.0,0.0,1.0
7594,29.0,M,2,1043577.1122287607,Salaried,701.0,10000.0,0.24168348619402344,7980.838035364589,MF,5.0,2,1.0,0.0,2.0
7595,34.0,F,2,1943676.5372980402,Salaried,850.0,10000.0,0.2779349942253542,76239.90959586535,None,0.0,4,0.0,0.0,1.0
7596,40.0,M,2,710496.4457718305,Salaried,690.0,18320.417911828376,0.26012810192096286,557539.6689416517,Insurance,1.0,1,0.0,0.0,1.0
7597,33.0,F,3,889474.5436187754,Salaried,703.1222443782253,10000.0,0.17522009473748773,2000000.0,MF_Stocks,2.0,3,1.0,0.0,3.0
7598,29.0,M,2,3324632.972124277,Salaried,553.1405719902831,10000.0,0.05,544181.5410113162,Stocks,2.0,3,2.0,0.0,3.0
7599,32.0,F,2,598760.9349859385,Salaried,398.8334412518909,10000.0,0.5,143361.83946417648,Insurance,1.0,3,0.0,0.0,3.0
7600,37.0,M,1,588118.8629191086,Self-employed,469.299412002171,10000.0,0.1960171701891975,206165.61602919284,None,1.0,3,0.0,2.0,2.0
7601,36.0,M,3,848803.5762563711,Self-employed,762.0237429430322,10000.0,0.28665569422730863,27215.02771061885,Stocks,3.0,5,1.0,0.0,1.0
7602,42.0,F,2,3803518.160757894,Self-employed,768.0,10000.0,0.10857955520272496,368065.2190640543,Insurance,3.0,4,0.0,1.0,3.0
7603,53.0,M,2,3486706.7427450437,Self-employed,710.2450619203925,26690.000274922022,0.07557184681344906,32052.318594865053,Stocks,0.0,6+,0.0,0.0,2.0
7604,43.0,O,1,1355523.9735651917,Self-employed,675.0,10000.0,0.2881426033091187,355684.8181086083,Insurance,1.0,3,0.0,0.0,3.0
7605,41.0,M,3,587658.9010139357,Salaried,850.0,10000.0,0.05094836994586464,344597.31927509507,MF_Stocks,0.0,1,0.0,0.0,1.0
7606,47.0,F,1,2337504.292256515,Salaried,655.0,10000.0,0.05,526504.2879192883,MF_Stocks,2.0,3,0.0,0.0,3.0
7607,30.0,M,2,2208280.965183326,Salaried,671.0,10000.0,0.2928844673505181,275399.4099652699,MF,3.0,4,0.0,0.0,4.0
7608,37.0,M,2,4780367.42124875,Self-employed,730.0,10000.0,0.41022717763821476,1341301.8732367908,Insurance,2.0,2,0.0,0.0,1.0
7609,48.0,F,2,560097.8614851446,Self-employed,671.1184376049106,10000.0,0.2599617567834384,161757.4874384136,Insurance,1.0,6+,0.0,0.0,6.0
7610,35.0,F,2,3118930.0696742474,Salaried,680.0,10000.0,0.1791369812364345,364616.5596857457,Insurance,2.0,1,0.0,0.0,1.0
7611,50.0,F,3,5019353.877582806,Salaried,823.2795226288749,10000.0,0.25890905246401497,2000000.0,Stocks,4.0,4,0.0,0.0,3.0
7612,50.0,F,1,4055503.8543800362,Salaried,692.0,45193.202351795364,0.37351028618309495,398753.1134228501,Insurance,2.0,4,0.0,0.0,4.0
7613,56.0,F,3,2678386.117979812,Salaried,664.0,10000.0,0.07108065724622935,254346.34251343147,Insurance,3.0,6+,0.0,1.0,6.0
7614,47.0,F,2,3373823.507182934,Business,579.0,10000.0,0.22605318523478748,136439.85974225088,Insurance,1.0,5,1.0,0.0,2.0
7615,33.0,M,3,2859887.096243501,Salaried,677.0,10000.0,0.4157793583390918,44292.23852419453,Stocks,1.0,4,0.0,0.0,4.0
7616,40.0,F,2,716436.2398457679,Self-employed,850.0,10000.0,0.5,45236.05284876289,Insurance,0.0,1,0.0,0.0,1.0
7617,37.0,M,3,3538388.4833289525,Salaried,776.0,10000.0,0.20451156234504497,463181.6136713122,MF_Stocks,2.0,4,0.0,0.0,4.0
7618,42.0,F,3,2282156.1037626048,Business,690.0,10000.0,0.24662759442140803,60042.2411863393,Insurance,1.0,3,0.0,0.0,2.0
